time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:15:00	33300	1064	1013	0	7976	1064	1013	0	7976
09:20:00	33600	1144	914	0	8206	1144	914	0	8206
09:25:00	33900	1160	1120	0	8246	1160	1120	0	8246
09:30:00	34200	1395	1093	0	8548	1395	1093	0	8548
09:35:00	34500	1182	1137	0	8593	1182	1137	0	8593
09:40:00	34800	1322	1097	0	8818	1322	1097	0	8818
09:45:00	35100	1094	1060	0	8852	1094	1060	0	8852
09:50:00	35400	1169	1128	0	8893	1169	1128	0	8893
09:55:00	35700	1419	1263	0	9049	1419	1263	0	9049
10:00:00	36000	1002	1042	0	9009	1002	1042	0	9009
10:05:00	36300	1042	1138	0	8913	1042	1138	0	8913
10:10:00	36600	1173	1221	0	8865	1173	1221	0	8865
10:15:00	36900	1261	1173	0	8953	1261	1173	0	8953
10:20:00	37200	1182	1190	0	8945	1182	1190	0	8945
10:25:00	37500	1035	1308	0	8672	1035	1308	0	8672
10:30:00	37800	1257	1227	0	8702	1257	1227	0	8702
10:35:00	38100	1144	1303	0	8543	1144	1303	0	8543
10:40:00	38400	1190	1267	0	8466	1190	1267	0	8466
10:45:00	38700	1407	1121	0	8752	1407	1121	0	8752
10:50:00	39000	1327	1183	0	8896	1327	1183	0	8896
10:55:00	39300	1406	1071	0	9231	1406	1071	0	9231
11:00:00	39600	1158	1067	0	9322	1158	1067	0	9322
11:05:00	39900	1191	1310	0	9203	1191	1310	0	9203
11:10:00	40200	1308	1369	0	9142	1308	1369	0	9142
11:15:00	40500	1228	1021	0	9349	1228	1021	0	9349
11:20:00	40800	1226	1239	0	9336	1226	1239	0	9336
11:25:00	41100	1240	1052	0	9524	1240	1052	0	9524
11:30:00	41400	1394	1201	0	9717	1394	1201	0	9717
11:35:00	41700	1279	1202	0	9794	1279	1202	0	9794
11:40:00	42000	1317	1155	0	9956	1317	1155	0	9956
11:45:00	42300	1301	1327	0	9930	1301	1327	0	9930
11:50:00	42600	1198	1314	0	9814	1198	1314	0	9814
11:55:00	42900	1340	1361	0	9793	1340	1361	0	9793
12:00:00	43200	1421	1317	0	9897	1421	1317	0	9897
12:05:00	43500	1253	1384	0	9766	1253	1384	0	9766
12:10:00	43800	1033	1112	0	9687	1033	1112	0	9687
12:15:00	44100	1478	1087	0	10078	1478	1087	0	10078
12:20:00	44400	1500	1351	0	10227	1500	1351	0	10227
12:25:00	44700	1435	1640	0	10022	1435	1640	0	10022
12:30:00	45000	1256	1276	0	10002	1256	1276	0	10002
12:35:00	45300	1492	1166	0	10328	1492	1166	0	10328
12:40:00	45600	1218	1103	0	10443	1218	1103	0	10443
12:45:00	45900	1300	1151	0	10592	1300	1151	0	10592
12:50:00	46200	1329	1041	0	10880	1329	1041	0	10880
12:55:00	46500	1452	1579	0	10753	1452	1579	0	10753
13:00:00	46800	1305	1335	0	10723	1305	1335	0	10723
13:05:00	47100	1261	1329	0	10655	1261	1329	0	10655
13:10:00	47400	1297	1372	0	10580	1297	1372	0	10580
13:15:00	47700	1610	1482	0	10708	1610	1482	0	10708
13:20:00	48000	1294	1512	0	10490	1294	1512	0	10490
13:25:00	48300	1511	1353	0	10648	1511	1353	0	10648
13:30:00	48600	1542	1544	0	10646	1542	1544	0	10646
13:35:00	48900	1601	1368	0	10879	1601	1368	0	10879
13:40:00	49200	1602	1421	0	11060	1602	1421	0	11060
13:45:00	49500	1284	1383	0	10961	1284	1383	0	10961
13:50:00	49800	1798	1390	0	11369	1798	1390	0	11369
13:55:00	50100	1498	1555	0	11312	1498	1555	0	11312
14:00:00	50400	1678	1531	0	11459	1678	1531	0	11459
14:05:00	50700	1591	1505	0	11545	1591	1505	0	11545
14:10:00	51000	1370	1492	0	11423	1370	1492	0	11423
14:15:00	51300	1383	1396	0	11410	1383	1396	0	11410
14:20:00	51600	1578	1606	0	11382	1578	1606	0	11382
14:25:00	51900	1561	1617	0	11326	1561	1617	0	11326
14:30:00	52200	1596	1805	0	11117	1596	1805	0	11117
14:35:00	52500	1791	1563	0	11345	1791	1563	0	11345
14:40:00	52800	1635	1328	0	11652	1635	1328	0	11652
14:45:00	53100	1505	1639	0	11518	1505	1639	0	11518
14:50:00	53400	1623	1614	0	11527	1623	1614	0	11527
14:55:00	53700	1550	1542	0	11535	1550	1542	0	11535
15:00:00	54000	1569	1621	0	11483	1569	1621	0	11483
15:05:00	54300	1508	1411	0	11580	1508	1411	0	11580
15:10:00	54600	1640	1546	0	11674	1640	1546	0	11674
15:15:00	54900	1703	1365	0	12012	1703	1365	0	12012
15:20:00	55200	1497	1610	0	11899	1497	1610	0	11899
15:25:00	55500	1810	1559	0	12150	1810	1559	0	12150
15:30:00	55800	1806	1482	0	12474	1806	1482	0	12474
15:35:00	56100	1746	1830	0	12390	1746	1830	0	12390
15:40:00	56400	1962	1476	0	12876	1962	1476	0	12876
15:45:00	56700	1819	1884	0	12811	1819	1884	0	12811
15:50:00	57000	1754	1675	0	12890	1754	1675	0	12890
15:55:00	57300	1576	1479	0	12987	1576	1479	0	12987
16:00:00	57600	1483	1660	0	12810	1483	1660	0	12810
16:05:00	57900	1707	1786	0	12731	1707	1786	0	12731
16:10:00	58200	1673	1667	0	12737	1673	1667	0	12737
16:15:00	58500	1683	1817	0	12603	1683	1817	0	12603
16:20:00	58800	1611	1761	0	12453	1611	1761	0	12453
16:25:00	59100	1524	1711	0	12266	1524	1711	0	12266
16:30:00	59400	1698	1496	0	12468	1698	1496	0	12468
16:35:00	59700	1880	1697	0	12651	1880	1697	0	12651
16:40:00	60000	1580	1626	0	12605	1580	1626	0	12605
16:45:00	60300	1653	1936	0	12322	1653	1936	0	12322
16:50:00	60600	1750	1680	0	12392	1750	1680	0	12392
16:55:00	60900	1691	1721	0	12362	1691	1721	0	12362
17:00:00	61200	1707	1645	0	12424	1707	1645	0	12424
17:05:00	61500	1473	1809	0	12088	1473	1809	0	12088
17:10:00	61800	1674	1678	0	12084	1674	1678	0	12084
17:15:00	62100	1788	1652	0	12220	1788	1652	0	12220
17:20:00	62400	1492	1486	0	12226	1492	1486	0	12226
17:25:00	62700	1515	1665	0	12076	1515	1665	0	12076
17:30:00	63000	1543	1543	0	12076	1543	1543	0	12076
17:35:00	63300	1418	1581	0	11913	1418	1581	0	11913
17:40:00	63600	1661	1522	0	12052	1661	1522	0	12052
17:45:00	63900	1632	1647	0	12037	1632	1647	0	12037
17:50:00	64200	1780	1733	0	12084	1780	1733	0	12084
17:55:00	64500	1422	1779	0	11727	1422	1779	0	11727
18:00:00	64800	1314	1414	0	11627	1314	1414	0	11627
18:05:00	65100	1310	1663	0	11274	1310	1663	0	11274
18:10:00	65400	1381	1379	0	11276	1381	1379	0	11276
18:15:00	65700	1484	1595	0	11165	1484	1595	0	11165
18:20:00	66000	1517	1581	0	11101	1517	1581	0	11101
18:25:00	66300	1386	1527	0	10960	1386	1527	0	10960
18:30:00	66600	1300	1365	0	10895	1300	1365	0	10895
18:35:00	66900	1221	1666	0	10450	1221	1666	0	10450
18:40:00	67200	1215	1331	0	10334	1215	1331	0	10334
18:45:00	67500	1049	1424	0	9959	1049	1424	0	9959
18:50:00	67800	1074	1412	0	9621	1074	1412	0	9621
18:55:00	68100	1062	1192	0	9491	1062	1192	0	9491
19:00:00	68400	980	1277	0	9194	980	1277	0	9194
19:05:00	68700	862	1226	0	8830	862	1226	0	8830
19:10:00	69000	821	1264	0	8387	821	1264	0	8387
19:15:00	69300	980	1090	0	8277	980	1090	0	8277
19:20:00	69600	1007	1177	0	8107	1007	1177	0	8107
19:25:00	69900	939	1140	0	7906	939	1140	0	7906
19:30:00	70200	841	1028	0	7719	841	1028	0	7719
19:35:00	70500	736	884	0	7571	736	884	0	7571
19:40:00	70800	680	1056	0	7195	680	1056	0	7195
19:45:00	71100	646	1039	0	6802	646	1039	0	6802
19:50:00	71400	714	1042	0	6474	714	1042	0	6474
19:55:00	71700	616	790	0	6300	616	790	0	6300
20:00:00	72000	477	926	0	5851	477	926	0	5851
20:05:00	72300	584	907	0	5528	584	907	0	5528
20:10:00	72600	594	838	0	5284	594	838	0	5284
20:15:00	72900	603	782	0	5105	603	782	0	5105
20:20:00	73200	518	682	0	4941	518	682	0	4941
20:25:00	73500	404	571	0	4774	404	571	0	4774
20:30:00	73800	386	640	0	4520	386	640	0	4520
20:35:00	74100	338	583	0	4275	338	583	0	4275
20:40:00	74400	436	672	0	4039	436	672	0	4039
20:45:00	74700	388	595	0	3832	388	595	0	3832
20:50:00	75000	394	499	0	3727	394	499	0	3727
20:55:00	75300	354	521	0	3560	354	521	0	3560
21:00:00	75600	316	633	0	3243	316	633	0	3243
21:05:00	75900	304	494	0	3053	304	494	0	3053
21:10:00	76200	308	444	0	2917	308	444	0	2917
21:15:00	76500	296	375	0	2838	296	375	0	2838
21:20:00	76800	228	372	0	2694	228	372	0	2694
21:25:00	77100	192	318	0	2568	192	318	0	2568
21:30:00	77400	162	388	0	2342	162	388	0	2342
21:35:00	77700	283	370	0	2255	283	370	0	2255
21:40:00	78000	190	325	0	2120	190	325	0	2120
21:45:00	78300	114	415	0	1819	114	415	0	1819
21:50:00	78600	268	288	0	1799	268	288	0	1799
21:55:00	78900	120	197	0	1722	120	197	0	1722
22:00:00	79200	186	315	0	1593	186	315	0	1593
22:05:00	79500	124	294	0	1423	124	294	0	1423
22:10:00	79800	132	241	0	1314	132	241	0	1314
22:15:00	80100	117	182	0	1249	117	182	0	1249
22:20:00	80400	88	143	0	1194	88	143	0	1194
22:25:00	80700	60	157	0	1097	60	157	0	1097
22:30:00	81000	126	170	0	1053	126	170	0	1053
22:35:00	81300	78	123	0	1008	78	123	0	1008
22:40:00	81600	66	119	0	955	66	119	0	955
22:45:00	81900	114	174	0	895	114	174	0	895
22:50:00	82200	96	113	0	878	96	113	0	878
22:55:00	82500	84	110	0	852	84	110	0	852
23:00:00	82800	36	101	0	787	36	101	0	787
23:05:00	83100	84	102	0	769	84	102	0	769
23:10:00	83400	24	119	0	674	24	119	0	674
23:15:00	83700	48	69	0	653	48	69	0	653
23:20:00	84000	42	67	0	628	42	67	0	628
23:25:00	84300	78	90	0	616	78	90	0	616
23:30:00	84600	36	117	0	535	36	117	0	535
23:35:00	84900	6	48	0	493	6	48	0	493
23:40:00	85200	42	91	0	444	42	91	0	444
23:45:00	85500	0	64	0	380	0	64	0	380
23:50:00	85800	30	61	0	349	30	61	0	349
23:55:00	86100	286	57	0	578	286	57	0	578
24:00:00	86400	0	98	0	480	0	98	0	480
24:05:00	86700	0	33	0	447	0	33	0	447
24:10:00	87000	0	47	0	400	0	47	0	400
24:15:00	87300	0	70	0	330	0	70	0	330
24:20:00	87600	0	48	0	282	0	48	0	282
24:25:00	87900	0	24	0	258	0	24	0	258
24:30:00	88200	0	6	0	252	0	6	0	252
24:35:00	88500	0	24	0	228	0	24	0	228
24:40:00	88800	0	42	0	186	0	42	0	186
24:45:00	89100	0	17	0	169	0	17	0	169
24:50:00	89400	0	57	0	112	0	57	0	112
24:55:00	89700	0	22	0	90	0	22	0	90
25:00:00	90000	0	30	0	60	0	30	0	60
25:05:00	90300	0	0	0	60	0	0	0	60
25:10:00	90600	0	12	0	48	0	12	0	48
25:15:00	90900	0	0	0	48	0	0	0	48
25:20:00	91200	0	0	0	48	0	0	0	48
25:25:00	91500	0	12	0	36	0	12	0	36
25:30:00	91800	0	12	0	24	0	12	0	24
25:35:00	92100	0	0	0	24	0	0	0	24
25:40:00	92400	0	0	0	24	0	0	0	24
25:45:00	92700	0	0	0	24	0	0	0	24
25:50:00	93000	0	24	0	0	0	24	0	0
25:55:00	93300	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0
