state_code,station_id,direction,lanes,n_lane_hour_records,total_volume,max_hourly_lane_volume,direction_label,county_code,latitude,longitude,route,location_text,source_file,state_name,county_name,has_coordinates
51,010383,5,0,24,2599,323,southbound,,,,,,,,,False
51,010397,1,0,24,22756,2016,northbound,,,,,,,,,False
51,010398,1,0,24,24585,2199,northbound,,,,,,,,,False
51,010399,1,0,24,24140,2145,northbound,,,,,,,,,False
51,010401,1,0,24,21686,1853,northbound,191,36.7165,-81.9265,00000081,I-81 South Shoulder @ MM 20.10,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,191,True
51,010406,1,0,720,238004,787,northbound,,,,,,,,,False
51,010441,1,0,24,17550,1526,northbound,197,36.9662,-81.0659,00000077,I-77 South Shoulder @ MM 40.9,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,197,True
51,010442,1,0,24,17882,1549,northbound,197,36.98675,-81.07432,00000077,I-77 North Shoulder @ MM 43.2,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,197,True
51,010443,1,0,24,18950,1629,northbound,197,36.91917,-81.24781,00000081,.,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,197,True
51,010445,1,0,24,19339,1638,northbound,197,36.96298,-81.0704,00000081,I-81 North Shoulder @ MM 72.5,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,197,True
51,010446,1,0,24,34624,2907,northbound,197,36.94591,-81.04066,00000081,0.66 Mi N Ramp Fr US 11,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,197,True
51,010447,1,0,24,33017,2762,northbound,197,36.94633,-80.93953,00000081,I-81/77 North Shoulder @ MM 80.75,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,197,True
51,010524,1,0,24,8157,779,northbound,,,,,,,,,False
51,010524,5,0,24,8084,738,southbound,,,,,,,,,False
51,010562,1,0,24,19306,1684,northbound,173,36.8227,-81.5337,00000081,I-81 South Shoulder @ MM 44.32,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,173,True
51,010566,1,0,24,33166,2755,northbound,197,36.94092,-80.97305,00000081,I-81 North Shoulder @ MM 80.75,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,197,True
51,010567,1,0,24,18289,1583,northbound,173,36.86348,-81.42713,00000081,I-81 North Shoulder @ MM 51.2,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,173,True
51,010595,1,0,24,27351,2464,northbound,,,,,,,,,False
51,020092,1,0,24,1439,171,northbound,063,36.87082,-80.44907,00000221,.1 S RTE 750,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,063,True
51,020092,5,0,24,1163,118,southbound,063,36.87082,-80.44907,00000221,.1 S RTE 750,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,063,True
51,020121,1,0,24,4648,432,northbound,023,37.47256,-79.88148,00000220,.25 S RTE 640,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,023,True
51,020121,5,0,24,4913,570,southbound,023,37.47256,-79.88148,00000220,.25 S RTE 640,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,023,True
51,020141,1,0,24,25166,2366,northbound,035,36.76912,-80.80359,00000077,2.20 N RAMP FR RT 58,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,035,True
51,020145,1,0,24,24935,2252,northbound,035,36.64314,-80.71343,00000077,5.34 Mi North of 17-620 Old Pipers Gap Rd,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,035,True
51,020153,3,0,24,7750,687,eastbound,023,37.3698,-79.81322,00000460,0.10 E RT 652,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,023,True
51,020153,7,0,24,7653,597,westbound,023,37.3698,-79.81322,00000460,0.10 E RT 652,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,023,True
51,020172,1,0,24,24572,2115,northbound,023,37.60133,-79.62085,00000081,I-81 North Shoulder @ MM 172.4,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,023,True
51,020176,1,0,24,22392,2163,northbound,155,37.04297,-80.71796,00000081,I-81 North Shoulder @ MM 95.7,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,155,True
51,020178,1,0,24,27396,2365,northbound,121,37.24204,-80.2142,00000081,I-81 North Shoulder @ MM 129.7,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,121,True
51,020180,1,0,24,28223,2493,northbound,121,37.14571,-80.34282,00000081,0.25 Mile North NCL Christiansburg,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,121,True
51,020181,1,0,24,32982,2802,northbound,161,37.35659,-79.97584,00000081,1.45 N RAMP FR I-581,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,161,True
51,020192,1,0,24,18429,1764,northbound,161,37.22465,-79.9923,00000419,.1 N RTE 800,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,161,True
51,020196,1,0,24,21262,1714,northbound,770,37.3154,-79.98109,00000581,I-581 South Shoulder @ MM 4.35,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,770,True
51,020220,3,0,24,7907,667,eastbound,019,37.30125,-79.37984,00000460,.28 Mile West Pisgah Road,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,019,True
51,020220,7,0,24,7205,636,westbound,019,37.30125,-79.37984,00000460,.28 Mile West Pisgah Road,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,019,True
51,020233,1,0,24,25171,2107,northbound,023,37.4677,-79.81267,00000081,I-81 North Shoulder @ MM 158,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,023,True
51,020234,1,0,24,25525,2116,northbound,023,37.5195,-79.72054,00000081,1.90 N RAMP FR RT 11,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,023,True
51,020250,3,0,24,5368,493,eastbound,035,36.72374,-80.81582,00000058,BETWEEN RT 872 & I-77 (OLD WIM SITE),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,035,True
51,020250,7,0,24,5014,466,westbound,035,36.72374,-80.81582,00000058,BETWEEN RT 872 & I-77 (OLD WIM SITE),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,035,True
51,020267,1,0,24,2192,221,northbound,063,36.97008,-80.39072,00000008,BETWEEN RT 730 & MONTGOMERY CL ( OLD WIM SITE),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,063,True
51,020267,5,0,24,2051,199,southbound,063,36.97008,-80.39072,00000008,BETWEEN RT 730 & MONTGOMERY CL ( OLD WIM SITE),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,063,True
51,020282,1,0,24,4048,443,northbound,067,37.12425,-79.73972,00000122,0.24 mi West of Lost Mountain Rd,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,067,True
51,020282,5,0,24,4726,496,southbound,067,37.12425,-79.73972,00000122,0.24 mi West of Lost Mountain Rd,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,067,True
51,020287,1,0,24,8007,696,northbound,067,36.98764,-79.87045,00000220,1.45 N RT 674,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,067,True
51,020287,5,0,24,8281,701,southbound,067,36.98764,-79.87045,00000220,1.45 N RT 674,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,067,True
51,020300,3,0,24,4833,437,eastbound,071,37.30806,-80.57667,00000460,0.4 E RTE 625,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,071,True
51,020300,7,0,24,5189,486,westbound,071,37.30806,-80.57667,00000460,0.4 E RTE 625,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,071,True
51,020350,1,0,24,25372,2299,northbound,121,37.11275,-80.44153,00000081,3.70 Mi N of Ramp Fr SR 177,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,121,True
51,020377,1,0,24,5697,598,northbound,155,37.12089,-80.6576,00000011,0.10 N RT 1085,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,155,True
51,020377,5,0,24,5659,551,southbound,155,37.12089,-80.6576,00000011,0.10 N RT 1085,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,155,True
51,020383,1,0,24,24462,2164,northbound,155,37.09122,-80.57711,00000081,I-81 South Shoulder @ MM 105.2,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,155,True
51,020385,1,0,24,9170,790,northbound,155,37.08767,-80.68875,00000100,0.25 N RAMP TO I-81,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,155,True
51,020385,5,0,24,7449,708,southbound,155,37.08767,-80.68875,00000100,0.25 N RAMP TO I-81,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,155,True
51,020391,1,0,24,4165,492,northbound,161,37.34205,-79.95631,00000011,0.1 S WILLIAMSON RD,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,161,True
51,020391,5,0,24,4002,395,southbound,161,37.34205,-79.95631,00000011,0.1 S WILLIAMSON RD,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,161,True
51,020393,1,0,24,31464,2627,northbound,161,37.29794,-80.08291,00000081,I-81 North Shoulder @ MM 138.2,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,161,True
51,020396,1,0,24,34571,3002,northbound,161,37.33057,-80.02533,00000081,0.32 Mile North SR 419 Electric Rd,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,161,True
51,020417,1,0,24,4416,425,northbound,161,37.31766,-80.02966,00000419,0.35 S RAMP FR I-81,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,161,True
51,020417,5,0,24,4409,370,southbound,161,37.31766,-80.02966,00000419,0.35 S RAMP FR I-81,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,161,True
51,020473,1,0,24,23059,2143,northbound,121,37.09936,-80.53952,00000081,2.5 mi from SR 232,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,121,True
51,020503,1,0,24,22738,2220,northbound,155,36.99634,-80.7839,00000081,I-81 North Shoulder @ MM 90.5,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,155,True
51,020509,3,0,24,13746,1274,eastbound,161,37.31917,-79.87515,00000460,0.3 E RTE 603,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,161,True
51,020509,7,0,24,13761,1258,westbound,161,37.31917,-79.87515,00000460,0.3 E RTE 603,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,161,True
51,030147,1,0,24,6494,628,northbound,143,36.933332,-79.37578,00000029,0.5 MI N RTE 29 BUS (SOUTHERN INTERSECTION),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,143,True
51,030147,5,0,24,5993,533,southbound,143,36.933332,-79.37578,00000029,0.5 MI N RTE 29 BUS (SOUTHERN INTERSECTION),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,143,True
51,030166,3,0,24,1997,184,eastbound,049,37.52744,-78.17569,00000060,2.14 mi from SR 45,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,049,True
51,030166,7,0,24,1784,150,westbound,049,37.52744,-78.17569,00000060,2.14 mi from SR 45,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,049,True
51,030180,3,0,24,2561,242,eastbound,147,37.27436,-78.249,00000307,1.40 E RT 745,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,147,True
51,030180,7,0,24,2566,208,westbound,147,37.27436,-78.249,00000307,1.40 E RT 745,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,147,True
51,030182,3,0,24,2629,244,eastbound,147,37.1691,-78.25079,00000360,0.05 MI E RTE 621,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,147,True
51,030182,7,0,24,2116,180,westbound,147,37.1691,-78.25079,00000360,0.05 MI E RTE 621,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,147,True
51,030194,3,0,24,3668,339,eastbound,083,36.64829,-78.99734,00000058,1.05 MI E RTE 836,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,083,True
51,030194,7,0,24,3787,353,westbound,083,36.64829,-78.99734,00000058,1.05 MI E RTE 836,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,083,True
51,030200,1,0,24,8654,773,northbound,125,37.76505,-78.87102,00000029,0.01 MI N RTE 29 BUS S (NORTHSIDE LANE),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,125,True
51,030200,5,0,24,7838,697,southbound,125,37.76505,-78.87102,00000029,0.01 MI N RTE 29 BUS S (NORTHSIDE LANE),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,125,True
51,030214,3,0,24,4461,405,eastbound,011,37.27818,-78.69533,00000460,0.1 MI EAST OF RTE 628,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,011,True
51,030214,7,0,24,4485,408,westbound,011,37.27818,-78.69533,00000460,0.1 MI EAST OF RTE 628,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,011,True
51,030232,3,0,24,3568,320,eastbound,143,36.58054,-79.24324,00000058,1.05 MI E RTE 62,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,143,True
51,030232,7,0,24,3590,383,westbound,143,36.58054,-79.24324,00000058,1.05 MI E RTE 62,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,143,True
51,030234,3,0,24,5257,468,eastbound,143,36.62417,-79.62861,00000058,0.20 E RT 622,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,143,True
51,030234,7,0,24,5128,444,westbound,143,36.62417,-79.62861,00000058,0.20 E RT 622,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,143,True
51,030242,1,0,24,3006,262,northbound,031,37.28556,-79.10583,00000501,0.70 N RT 24,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,031,True
51,030242,5,0,24,3023,266,southbound,031,37.28556,-79.10583,00000501,0.70 N RT 24,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,031,True
51,030265,1,0,24,13938,1236,northbound,031,37.31374,-79.18586,00000029,0.13 mi from English Tavern Rd,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,031,True
51,030265,5,0,24,12982,1101,southbound,031,37.31374,-79.18586,00000029,0.13 mi from English Tavern Rd,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,031,True
51,030277,3,0,24,7431,746,eastbound,031,37.32467,-79.25226,00000460,0.30 E RT 789,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,031,True
51,030277,7,0,24,7244,669,westbound,031,37.32467,-79.25226,00000460,0.30 E RT 789,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,031,True
51,030410,1,0,24,5216,503,northbound,147,37.27556,-78.42028,00000015,0.45 MI S RTE 628,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,147,True
51,030410,5,0,24,4982,438,southbound,147,37.27556,-78.42028,00000015,0.45 MI S RTE 628,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,147,True
51,030412,1,0,24,1956,182,northbound,147,37.3162,-78.45674,00000015,0.4 MI N RTE 695,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,147,True
51,030412,5,0,24,2268,194,southbound,147,37.3162,-78.45674,00000015,0.4 MI N RTE 695,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,147,True
51,040001,1,0,24,15159,1145,northbound,025,36.86197,-77.84124,00000085,I-85 North Shoulder @ MM 32.1,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,025,True
51,040003,1,0,24,15799,1213,northbound,053,37.03005,-77.63765,00000085,.,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,053,True
51,040005,3,0,24,18574,1677,eastbound,075,37.84155,-77.97878,00000064,I-64 West Shoulder @ Exit 152,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,075,True
51,040007,3,0,24,25732,2176,eastbound,087,37.67218,-77.49408,00000295,2.4 MI E RAMP FR RTE 33,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,087,True
51,040011,3,0,24,7465,653,eastbound,007,37.35904,-77.9575,00000360,0.35 miles from ramp from US 360,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,007,True
51,040011,7,0,24,6291,537,westbound,007,37.35904,-77.9575,00000360,0.35 miles from ramp from US 360,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,007,True
51,040040,1,0,48,65377,2752,northbound,730,37.19881,-77.42324,00000085,I-85 North @ Exit 65,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,730,True
51,040044,3,0,48,49138,2064,eastbound,075,37.69943,-77.73971,00000064,I-64 West Shoulder @ MM 169.65,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,075,True
51,040046,3,0,24,50538,3887,eastbound,085,37.616574,-77.36514,00000295,0.50 E RAMP FR RT 627,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,085,True
51,040048,3,0,24,32468,2701,eastbound,087,37.6451,-77.59001,00000064,I-64 West Shoulder @ MM 179,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,087,True
51,040052,3,0,24,11399,880,eastbound,087,37.51864,-77.271,00000295,I-295 Median between US 60 and I-64 Interchanges,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,087,True
51,040101,1,0,24,69136,5163,northbound,085,37.75417,-77.45853,00000095,I-95 South Shoulder South of SR 54 Interchange,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,085,True
51,040105,1,0,24,67137,5014,northbound,085,37.82411,-77.45616,00000095,I-95 North Median @ MM 96.6,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,085,True
51,040106,3,0,24,26501,2327,eastbound,087,37.65239,-77.59769,00000064,0.14 mi from US 250 Broad St Ramp,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,087,True
51,040108,3,0,24,42821,3399,eastbound,087,37.59827,-77.49718,00000064,Central TMC Camera Pole @ Exit 185 B,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,087,True
51,040110,3,0,24,41329,3207,eastbound,127,37.50905,-77.13926,00000064,2.65 Mi E of Ramp Fr SR 33/SR 249,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,127,True
51,040112,3,0,24,40861,3169,eastbound,127,37.49753,-77.04622,00000064,New Kent Rest Area Entrance Ramp,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,127,True
51,040114,3,0,24,40791,3161,eastbound,127,37.48821,-76.96935,00000064,1.1 MI FR SR 155,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,127,True
51,040185,3,0,24,566,49,eastbound,053,36.95654,-77.67718,00000040,.50 E RT 654 (RAINEY CREEK ROAD),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,053,True
51,040185,7,0,24,608,67,westbound,053,36.95654,-77.67718,00000040,.50 E RT 654 (RAINEY CREEK ROAD),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,053,True
51,040269,1,0,24,19312,1691,northbound,145,37.56824,-77.68436,00000288,North of Chesterfield County Line,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,145,True
51,040269,5,0,24,18999,1753,southbound,145,37.56824,-77.68436,00000288,North of Chesterfield County Line,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,145,True
51,040270,3,0,24,5723,546,eastbound,087,37.59369,-77.54653,00000006,0.1 MI E FOREST ROAD,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,087,True
51,040270,7,0,24,6123,544,westbound,087,37.59369,-77.54653,00000006,0.1 MI E FOREST ROAD,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,087,True
51,040273,7,0,24,6128,564,westbound,075,37.676,-77.65586,00000288,I-64 WB at SR-288 NB ramp,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,075,True
51,040274,3,0,24,5354,462,eastbound,075,37.676,-77.65586,00000064,0.9 mi from 37-623 Ashland Rd,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,075,True
51,040278,3,0,24,18239,1820,eastbound,041,37.50689,-77.59064,00000060,0.2 Mi E Johnston Willis Drive,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040278,7,0,24,18805,2046,westbound,041,37.50689,-77.59064,00000060,0.2 Mi E Johnston Willis Drive,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040282,3,0,24,41936,3134,eastbound,760,37.55489,-77.42566,00000064,I-64 West Shoulder @ MM 191,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,760,True
51,040284,3,0,24,16280,1376,eastbound,087,37.52822,-77.30174,00000064,I-64 West shoulder @ MM 199,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,087,True
51,040285,1,0,24,47899,3605,northbound,087,37.62409,-77.4449,00000095,0.75 MI N RAMP FROM RTE. 301,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,087,True
51,040287,1,0,24,45955,3490,northbound,087,37.63991,-77.45267,00000095,I-95 SOUTH @ SCOTT RD OVERPASS,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,087,True
51,040291,1,0,24,16861,1498,northbound,041,37.52958,-77.6963,00000288,.,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040291,5,0,24,16419,1462,southbound,041,37.52958,-77.6963,00000288,.,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040292,1,0,24,32116,2981,northbound,760,37.57039,-77.47737,00000195,0.10 Mile North of US 33; US 250 overpass,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,760,True
51,040294,1,0,24,55618,4450,northbound,570,37.24141,-77.39496,00000095,I-95 North Shoulder @ Exit 53,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,570,True
51,040295,1,0,24,48917,3807,northbound,570,37.24735,-77.3933,00000095,@ Exit 53,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,570,True
51,040296,1,0,24,52302,4101,northbound,041,37.29414,-77.3907,00000095,2.60 Mi N of Ramp Fr SR 144,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040298,1,0,24,56159,4293,northbound,041,37.37444,-77.40591,00000095,Central TMC Camera Pole @ Coxendale Rd Overpass,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040300,1,0,24,46306,3240,northbound,760,37.4939,-77.4311,00000095,0.25 Mi N Deepwater Terminal Underpass,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,760,True
51,040304,1,0,24,54694,3644,northbound,760,37.57942,-77.46822,00000095,I-95 SOUTH SHOULDER AT MM78,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,760,True
51,040305,1,0,24,56205,4206,northbound,760,37.59366,-77.46772,00000095,I-95 South Shoulder @ MM 80,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,760,True
51,040316,1,0,24,51800,3872,northbound,087,37.59729,-77.46603,00000095,I-95 South Shoulder @ MM 80,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,087,True
51,040329,3,0,24,4740,425,eastbound,025,36.70238,-78.01384,00000058,0.1 MI E RTE 696 (GHOLSON RD.),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,025,True
51,040329,7,0,24,4327,378,westbound,025,36.70238,-78.01384,00000058,0.1 MI E RTE 696 (GHOLSON RD.),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,025,True
51,040333,1,0,24,15164,1153,northbound,025,36.82585,-77.94987,00000085,.,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,025,True
51,040334,1,0,24,14854,1133,northbound,025,36.84497,-77.91486,00000085,.,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,025,True
51,040335,1,0,24,15386,1172,northbound,025,36.89725,-77.79826,00000085,I-85 N north of 12-630 Sturgeon Rd,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,025,True
51,040349,3,0,24,10942,891,eastbound,041,37.33613,-77.32863,00000010,0.1 E RAMP FR I-295,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040349,7,0,24,11175,940,westbound,041,37.33613,-77.32863,00000010,0.1 E RAMP FR I-295,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040359,1,0,24,49809,3756,northbound,041,37.3255,-77.39961,00000095,0.69 mi from Ramp from Woods Edge Rd,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040360,1,0,24,48730,3582,northbound,041,37.39957,-77.42463,00000095,@ Ramp from Willis Rd to I-95 South,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040361,1,0,24,46416,3327,northbound,041,37.46332,-77.42555,00000095,I-95 South Shoulder @ Exit 69,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040377,1,0,24,21352,1807,northbound,041,37.408562,-77.553524,00000288,2.53 mi from SR 10 Iron Bridge Rd,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040377,5,0,24,19975,1609,southbound,041,37.408562,-77.553524,00000288,2.53 mi from SR 10 Iron Bridge Rd,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040386,3,0,24,24987,1796,eastbound,041,37.44031,-77.45779,00000150,0.2 MI E RTE 1601 (DALEBROOK DR),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040386,7,0,24,26974,2108,westbound,041,37.44031,-77.45779,00000150,0.2 MI E RTE 1601 (DALEBROOK DR),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040387,1,0,24,11854,1072,northbound,041,37.37444,-77.40591,00000288,Central TMC Camera Pole @ Coxendale Rd Overpass,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,041,True
51,040394,3,0,24,394,43,eastbound,053,37.01511,-77.80052,00000040,4.20 E RT 644,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,053,True
51,040394,7,0,24,403,34,westbound,053,37.01511,-77.80052,00000040,4.20 E RT 644,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,053,True
51,040397,1,0,24,16115,1230,northbound,053,37.05692,-77.60022,00000085,I-85 North Shoulder @ MM 50.9,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt,Virginia,053,True
