household_id,person_id,tripid,persno,tripno,area_type,food_delivered,hh_income_detailed,hhsize,home_bmc_taz,home_ownership,home_state_puma,home_tpb_taz,home_type,numbicycle,numvehicle,numworkers,package_delivered,service_delivered,tdate_string,wthhfin,home_state_county_fips,home_tract_fips,home_fips,age,disability,employment_status,gender,j1_benefits_bicycle_parking,j1_benefits_carpool,j1_benefits_ev_charging,j1_benefits_free_parking,j1_benefits_none,j1_benefits_parking,j1_benefits_transit,j1_benefits_walking_biking,j1_commute_mode,j1_telecommute,j1_telecommute_days,j1_workplace_loc,jobs_count,license,person_tripcount,race_ethnicity_hispanic,race_ethnicity,smartphone,student_status,td_shop_time,td_telecommute_time,volunteer_status,walk_bike_loop_trips,work_bmc_taz,work_state_county_fips,work_tract_fips,work_fips,work_tpb_taz,school_bmc_taz,school_state_county_fips,school_tract_fips,school_fips,school_mode,school_tpb_taz,school_type,travel_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,subway_access_mode,subway_egress_mode,subway_pay,subway_station_board,subway_station_exit,subway_used,toll_road_used,transit_access_mode,transit_egress_mode,hov_used,park_loc,park_pay,reported_travel_time,departure_time_in_minutes_after_arrival,departure_time_hhmm,arrival_time_hhmm,fueltype,bodytype,year,make,model,tolltransponder,o_activity,d_activity,o_bmc_taz,d_bmc_taz,o_fips,d_fips,o_state_county_fips,o_tract_fips,d_state_county_fips,d_tract_fips,o_tpb_taz,d_tpb_taz
4,6,26,2,1,0,0,5,2,2032,1,24_01004,632,1,2,2,2,0,0,2017-12-04,1,24031,705100,24031705100,52,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,2,2,4,1,0,1,2,2,1,2085,24031,701216,24031701216,685,,,,,,,,4,1,0,1,,,,,,,,,,,2,,15,790,13:10,13:25,1.0,1.0,2015.0,Volkswagen,Golf,1.0,1,2,2032,2085,24031705100,24031701216,24031,705100,24031,701216,632,685
4,6,27,2,2,0,0,5,2,2032,1,24_01004,632,1,2,2,2,0,0,2017-12-04,1,24031,705100,24031705100,52,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,2,2,4,1,0,1,2,2,1,2085,24031,701216,24031701216,685,,,,,,,,4,1,0,1,,,,,,,,,,,1,,15,405,20:10,20:25,1.0,1.0,2015.0,Volkswagen,Golf,1.0,2,1,2085,2032,24031701216,24031705100,24031,701216,24031,705100,685,632
5,7,28,1,1,0,0,8,2,1974,1,24_01006,574,1,1,2,0,1,0,2017-12-05,1,24031,701415,24031701415,71,2,1,1,,,,,,,,,9,,,,,1,7,2,2,1,0,0,0,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,,,,,,2,0,25,765,12:45,13:10,1.0,1.0,2011.0,Toyota,Corolla,1.0,1,9,1974,2070,24031701415,24031705000,24031,701415,24031,705000,574,670
5,7,29,1,2,0,0,8,2,1974,1,24_01006,574,1,1,2,0,1,0,2017-12-05,1,24031,701415,24031701415,71,2,1,1,,,,,,,,,9,,,,,1,7,2,2,1,0,0,0,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,,,,,,2,0,10,50,14:00,14:10,1.0,1.0,2011.0,Toyota,Corolla,1.0,9,5,2070,2102,24031705000,24031701205,24031,705000,24031,701205,670,702
5,7,30,1,3,0,0,8,2,1974,1,24_01006,574,1,1,2,0,1,0,2017-12-05,1,24031,701415,24031701415,71,2,1,1,,,,,,,,,9,,,,,1,7,2,2,1,0,0,0,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,,,,,,2,0,5,20,14:30,14:35,1.0,1.0,2011.0,Toyota,Corolla,1.0,5,18,2102,2102,24031701205,24031701205,24031,701205,24031,701205,702,702
5,7,31,1,4,0,0,8,2,1974,1,24_01006,574,1,1,2,0,1,0,2017-12-05,1,24031,701415,24031701415,71,2,1,1,,,,,,,,,9,,,,,1,7,2,2,1,0,0,0,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,,,,,,2,0,5,15,14:50,14:55,1.0,1.0,2011.0,Toyota,Corolla,1.0,18,5,2102,2103,24031701205,24031706012,24031,701205,24031,706012,702,703
5,7,32,1,5,0,0,8,2,1974,1,24_01006,574,1,1,2,0,1,0,2017-12-05,1,24031,701415,24031701415,71,2,1,1,,,,,,,,,9,,,,,1,7,2,2,1,0,0,0,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,,,,,,2,0,20,125,17:00,17:20,1.0,1.0,2011.0,Toyota,Corolla,1.0,5,5,2103,2091,24031706012,24031700904,24031,706012,24031,700904,703,691
5,7,33,1,6,0,0,8,2,1974,1,24_01006,574,1,1,2,0,1,0,2017-12-05,1,24031,701415,24031701415,71,2,1,1,,,,,,,,,9,,,,,1,7,2,2,1,0,0,0,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,,,,,,3,0,10,45,18:05,18:15,1.0,1.0,2011.0,Toyota,Corolla,1.0,5,7,2091,2089,24031700904,24031701219,24031,700904,24031,701219,691,689
5,7,34,1,7,0,0,8,2,1974,1,24_01006,574,1,1,2,0,1,0,2017-12-05,1,24031,701415,24031701415,71,2,1,1,,,,,,,,,9,,,,,1,7,2,2,1,0,0,0,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,,,,,,1,,25,170,21:05,21:30,1.0,1.0,2011.0,Toyota,Corolla,1.0,7,1,2089,1974,24031701219,24031701415,24031,701219,24031,701415,689,574
6,8,35,1,1,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,1,,,,,,,,,,,,,,1,6,2,1,2,0,1,,1,,,,,,,,,,,,,,5,2,0,2,,,,,,0,,,,,,,18,594,09:54,10:12,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,1,7,,,24043011202,42055012200,24043,011202,42055,012200,,
6,8,36,1,2,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,1,,,,,,,,,,,,,,1,6,2,1,2,0,1,,1,,,,,,,,,,,,,,5,2,0,2,,,,,,0,,,,,,,17,46,10:58,11:15,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,7,1,,,42055012200,24043011202,42055,012200,24043,011202,,
6,8,37,1,3,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,1,,,,,,,,,,,,,,1,6,2,1,2,0,1,,1,,,,,,,,,,,,,,5,2,0,2,,,,,,0,,,,,,,16,77,12:32,12:48,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,1,9,,,24043011202,24043000601,24043,011202,24043,000601,,
6,8,38,1,4,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,1,,,,,,,,,,,,,,1,6,2,1,2,0,1,,1,,,,,,,,,,,,,,5,2,0,2,,,,,,0,,,,,,,19,27,13:15,13:34,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,9,1,,,24043000601,24043011202,24043,000601,24043,011202,,
6,8,39,1,5,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,1,,,,,,,,,,,,,,1,6,2,1,2,0,1,,1,,,,,,,,,,,,,,5,2,0,2,,,,,,0,,,,,,,20,268,18:02,18:22,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,1,7,,,24043011202,24043010400,24043,011202,24043,010400,,
6,8,40,1,6,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,1,,,,,,,,,,,,,,1,6,2,1,2,0,1,,1,,,,,,,,,,,,,,5,2,0,2,,,,,,0,,,,,,,25,37,18:59,19:24,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,7,1,,,24043010400,24043011202,24043,010400,24043,011202,,
6,9,41,2,1,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,2,,,,,,,,,,,,,,1,6,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,,18,594,09:54,10:12,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,1,7,,,24043011202,42055012200,24043,011202,42055,012200,,
6,9,42,2,2,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,2,,,,,,,,,,,,,,1,6,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,1,,17,46,10:58,11:15,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,7,1,,,42055012200,24043011202,42055,012200,24043,011202,,
6,9,43,2,3,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,2,,,,,,,,,,,,,,1,6,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,,16,77,12:32,12:48,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,1,9,,,24043011202,24043000601,24043,011202,24043,000601,,
6,9,44,2,4,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,2,,,,,,,,,,,,,,1,6,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,1,,19,27,13:15,13:34,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,9,1,,,24043000601,24043011202,24043,000601,24043,011202,,
6,9,45,2,5,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,2,,,,,,,,,,,,,,1,6,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,,20,268,18:02,18:22,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,1,7,,,24043011202,24043010400,24043,011202,24043,010400,,
6,9,46,2,6,10,0,5,2,,1,24_00200,,1,0,2,0,0,0,2019-02-13,1,24043,011202,24043011202,71,2,1,2,,,,,,,,,,,,,,1,6,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,1,,25,37,18:59,19:24,1.0,1.0,2002.0,Audi,S4 (1992-1994; 2000-2011),2.0,7,1,,,24043010400,24043011202,24043,010400,24043,011202,,
7,10,47,1,1,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,76,2,1,2,,,,,,,,,,,,,,1,10,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,,20,490,08:10,08:30,1.0,1.0,2015.0,Subaru,Legacy/Outback,2.0,1,9,,,24001001503,24001001200,24001,001503,24001,001200,,
7,10,48,1,2,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,76,2,1,2,,,,,,,,,,,,,,1,10,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,,5,95,10:05,10:10,1.0,1.0,2015.0,Subaru,Legacy/Outback,2.0,9,7,,,24001001200,24001001401,24001,001200,24001,001401,,
7,10,49,1,3,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,76,2,1,2,,,,,,,,,,,,,,1,10,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,,1,35,10:45,10:46,1.0,1.0,2015.0,Subaru,Legacy/Outback,2.0,7,10,,,24001001401,24001001401,24001,001401,24001,001401,,
7,10,50,1,4,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,76,2,1,2,,,,,,,,,,,,,,1,10,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,,2,7,10:53,10:55,1.0,1.0,2015.0,Subaru,Legacy/Outback,2.0,10,10,,,24001001401,24001001401,24001,001401,24001,001401,,
7,10,51,1,5,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,76,2,1,2,,,,,,,,,,,,,,1,10,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,,1,5,11:00,11:01,1.0,1.0,2015.0,Subaru,Legacy/Outback,2.0,10,10,,,24001001401,24001001401,24001,001401,24001,001401,,
7,10,52,1,6,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,76,2,1,2,,,,,,,,,,,,,,1,10,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,,7,4,11:05,11:12,1.0,1.0,2015.0,Subaru,Legacy/Outback,2.0,10,10,,,24001001401,24001001401,24001,001401,24001,001401,,
7,10,53,1,7,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,76,2,1,2,,,,,,,,,,,,,,1,10,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,,6,2,11:14,11:20,1.0,1.0,2015.0,Subaru,Legacy/Outback,2.0,10,10,,,24001001401,24001001502,24001,001401,24001,001502,,
7,10,54,1,8,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,76,2,1,2,,,,,,,,,,,,,,1,10,2,1,2,0,0,,1,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,1,,6,4,11:24,11:30,1.0,1.0,2015.0,Subaru,Legacy/Outback,2.0,10,1,,,24001001502,24001001503,24001,001502,24001,001503,,
7,10,55,1,9,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,76,2,1,2,,,,,,,,,,,,,,1,10,2,1,2,0,0,,1,,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,20,240,15:30,15:50,1.0,4.0,2004.0,GMC,Sierra,2.0,1,10,,,24001001503,24001001401,24001,001503,24001,001401,,
7,10,56,1,10,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,76,2,1,2,,,,,,,,,,,,,,1,10,2,1,2,0,0,,1,,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,1,,11,41,16:31,16:42,1.0,4.0,2004.0,GMC,Sierra,2.0,10,1,,,24001001401,24001001503,24001,001401,24001,001503,,
7,11,57,2,1,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,69,2,1,1,,,,,,,,,,,,,,1,8,2,1,2,0,0,,1,,,,,,,,,,,,,,5,2,0,2,,,,,,0,,,,,,,20,490,08:10,08:30,1.0,1.0,2015.0,Subaru,Legacy/Outback,2.0,1,9,,,24001001503,24001001200,24001,001503,24001,001200,,
7,11,58,2,2,10,0,7,2,,1,24_00100,,1,3,2,0,0,0,2019-01-14,1,24001,001503,24001001503,69,2,1,1,,,,,,,,,,,,,,1,8,2,1,2,0,0,,1,,,,,,,,,,,,,,5,2,0,2,,,,,,0,,,,,,,5,95,10:05,10:10,1.0,1.0,2015.0,Subaru,Legacy/Outback,2.0,9,7,,,24001001200,24001001401,24001,001200,24001,001401,,
