link_id,volume
osm_1000443785_1,132.00000000
osm_1000443786_1,24.00000000
osm_1000444433_1,659.00000000
osm_1000444433_2,659.00000000
osm_1000444433_3,659.00000000
osm_1000472412_1,848.00000000
osm_1000472413_1,216.00000000
osm_1000472413_2,216.00000000
osm_1000503220_1,84.00000000
osm_1000503220_2,692.00000000
osm_1000503220_3,692.00000000
osm_1000503220_4,692.00000000
osm_1000751763_1,166.00000000
osm_1000751763_2,166.00000000
osm_1000751763_3,166.00000000
osm_1000843469_1,317.00000000
osm_1000843469_2,317.00000000
osm_1000843469_3,317.00000000
osm_1001006312_1,114.00000000
osm_1001006312_2,114.00000000
osm_1001006684_1,54.00000000
osm_1001006685_1,54.00000000
osm_100102594_13,24.00000000
osm_100102594_14,24.00000000
osm_100102594_15,24.00000000
osm_100102594_16,24.00000000
osm_100102594_17,24.00000000
osm_100102594_18,24.00000000
osm_100102594_19,24.00000000
osm_100102644_1,132.00000000
osm_100102644_10,132.00000000
osm_100102644_18,132.00000000
osm_100102644_19,132.00000000
osm_100102644_20,132.00000000
osm_100102644_21,132.00000000
osm_100102644_7,132.00000000
osm_100102644_8,132.00000000
osm_100102644_9,132.00000000
osm_100102656_6,12.00000000
osm_100102656_7,12.00000000
osm_100102656_8,12.00000000
osm_100102656_9,12.00000000
osm_100102699_1,60.00000000
osm_100102699_2,60.00000000
osm_100102741_1,60.00000000
osm_100102741_2,60.00000000
osm_100102741_3,60.00000000
osm_100102741_4,60.00000000
osm_100102741_5,60.00000000
osm_100102741_6,60.00000000
osm_100102962_1,185.00000000
osm_100102962_2,185.00000000
osm_100102962_3,185.00000000
osm_100102962_4,185.00000000
osm_100102986_1,12.00000000
osm_100102986_2,12.00000000
osm_100102986_22,60.00000000
osm_100102986_23,84.00000000
osm_100102986_24,12.00000000
osm_100102986_25,12.00000000
osm_100102986_26,12.00000000
osm_100102986_27,12.00000000
osm_100102986_28,12.00000000
osm_100102986_3,12.00000000
osm_100102986_4,12.00000000
osm_100102986_5,12.00000000
osm_100103015_1,132.00000000
osm_1001400167_1,1653.00000000
osm_1001400167_2,1653.00000000
osm_1001400167_3,1653.00000000
osm_1001400169_1,1653.00000000
osm_1001411340_1,3611.00000000
osm_1001411340_10,3611.00000000
osm_1001411340_11,3611.00000000
osm_1001411340_12,4023.00000000
osm_1001411340_2,3611.00000000
osm_1001411340_3,3611.00000000
osm_1001411340_4,3611.00000000
osm_1001411340_5,3611.00000000
osm_1001411340_6,3611.00000000
osm_1001411340_7,3611.00000000
osm_1001411340_8,3611.00000000
osm_1001411340_9,3611.00000000
osm_1001411341_1,4023.00000000
osm_1001411341_2,4023.00000000
osm_1001411341_3,4023.00000000
osm_1001411341_4,4023.00000000
osm_1001411341_5,4023.00000000
osm_1001411341_6,4023.00000000
osm_1001411341_7,4023.00000000
osm_1001411341_8,4023.00000000
osm_1001411341_9,4023.00000000
osm_1001417302_1,114.00000000
osm_1001417302_2,114.00000000
osm_1001417302_3,114.00000000
osm_1001417302_4,114.00000000
osm_1001417303_1,114.00000000
osm_1001417303_2,114.00000000
osm_1001417303_3,114.00000000
osm_1001429121_1,296.00000000
osm_1001429122_1,290.00000000
osm_1001599203_1,490.00000000
osm_1002165144_1,7011.00000000
osm_1002165144_2,7011.00000000
osm_1002165145_1,1112.00000000
osm_1002165145_2,1112.00000000
osm_1002378369_1,2883.00000000
osm_1002378369_2,2883.00000000
osm_1002378369_3,2883.00000000
osm_1002378369_4,2883.00000000
osm_1002378369_5,2883.00000000
osm_1002529198_1,695.00000000
osm_1002529198_2,695.00000000
osm_1002566020_1,854.00000000
osm_1002566020_2,854.00000000
osm_1002570672_1,1867.00000000
osm_1002570672_10,1867.00000000
osm_1002570672_11,1867.00000000
osm_1002570672_2,1867.00000000
osm_1002570672_3,1867.00000000
osm_1002570672_4,1867.00000000
osm_1002570672_5,1867.00000000
osm_1002570672_6,1867.00000000
osm_1002570672_7,1867.00000000
osm_1002570672_8,1867.00000000
osm_1002570672_9,1867.00000000
osm_1002626115_1,864.00000000
osm_1002930442_1,186.00000000
osm_1002930442_2,186.00000000
osm_1002974843_1,314.00000000
osm_1002974843_2,314.00000000
osm_1002974843_3,314.00000000
osm_1003357675_1,12.00000000
osm_1003357675_2,12.00000000
osm_1003357675_3,12.00000000
osm_1003841163_1,318.00000000
osm_1003841163_2,318.00000000
osm_1003841163_3,318.00000000
osm_1003841163_4,318.00000000
osm_1003841163_5,318.00000000
osm_1003841164_1,318.00000000
osm_100385737_1,16.00000000
osm_1003906724_1,24.00000000
osm_100397104_1,244.00000000
osm_100397104_2,244.00000000
osm_100397104_3,244.00000000
osm_100397104_4,244.00000000
osm_100397104_5,244.00000000
osm_100401066_1,112.00000000
osm_100401066_2,112.00000000
osm_100401066_3,112.00000000
osm_1004011268_1,28.00000000
osm_1004215744_1,118.00000000
osm_1004215744_2,118.00000000
osm_1004215744_3,118.00000000
osm_1004215744_4,118.00000000
osm_1004215744_5,118.00000000
osm_1004215744_6,118.00000000
osm_1005293840_1,12.00000000
osm_1005293840_2,12.00000000
osm_1005293840_3,12.00000000
osm_1005293840_4,12.00000000
osm_100553922_1,4875.00000000
osm_100553922_10,4875.00000000
osm_100553922_11,4875.00000000
osm_100553922_12,4875.00000000
osm_100553922_13,4875.00000000
osm_100553922_14,4875.00000000
osm_100553922_15,4875.00000000
osm_100553922_16,4875.00000000
osm_100553922_17,4875.00000000
osm_100553922_18,4875.00000000
osm_100553922_2,4875.00000000
osm_100553922_3,4875.00000000
osm_100553922_4,4875.00000000
osm_100553922_5,4875.00000000
osm_100553922_6,4875.00000000
osm_100553922_7,4875.00000000
osm_100553922_8,4875.00000000
osm_100553922_9,4875.00000000
osm_100553923_1,4875.00000000
osm_100553924_1,6046.00000000
osm_100553924_10,6046.00000000
osm_100553924_11,6046.00000000
osm_100553924_12,6046.00000000
osm_100553924_13,6046.00000000
osm_100553924_14,6046.00000000
osm_100553924_15,6046.00000000
osm_100553924_16,6046.00000000
osm_100553924_17,6046.00000000
osm_100553924_18,6046.00000000
osm_100553924_19,6046.00000000
osm_100553924_2,6046.00000000
osm_100553924_20,6046.00000000
osm_100553924_21,6046.00000000
osm_100553924_22,6046.00000000
osm_100553924_23,6046.00000000
osm_100553924_24,6046.00000000
osm_100553924_25,6046.00000000
osm_100553924_26,6046.00000000
osm_100553924_3,6046.00000000
osm_100553924_4,6046.00000000
osm_100553924_5,6046.00000000
osm_100553924_6,6046.00000000
osm_100553924_7,6046.00000000
osm_100553924_8,6046.00000000
osm_100553924_9,6046.00000000
osm_100553925_1,6046.00000000
osm_1005690325_1,2539.00000000
osm_1005690325_2,2539.00000000
osm_1005774232_1,6.00000000
osm_1005774232_10,6.00000000
osm_1005774232_11,6.00000000
osm_1005774232_12,6.00000000
osm_1005774232_13,6.00000000
osm_1005774232_14,6.00000000
osm_1005774232_15,6.00000000
osm_1005774232_16,6.00000000
osm_1005774232_17,6.00000000
osm_1005774232_18,6.00000000
osm_1005774232_19,6.00000000
osm_1005774232_2,6.00000000
osm_1005774232_20,6.00000000
osm_1005774232_21,6.00000000
osm_1005774232_22,6.00000000
osm_1005774232_23,6.00000000
osm_1005774232_3,6.00000000
osm_1005774232_4,6.00000000
osm_1005774232_5,6.00000000
osm_1005774232_6,6.00000000
osm_1005774232_7,6.00000000
osm_1005774232_8,6.00000000
osm_1005774232_9,6.00000000
osm_1005774233_1,6.00000000
osm_1007359306_1,166.00000000
osm_1007359306_10,166.00000000
osm_1007359306_11,166.00000000
osm_1007359306_12,166.00000000
osm_1007359306_13,166.00000000
osm_1007359306_14,166.00000000
osm_1007359306_15,166.00000000
osm_1007359306_16,166.00000000
osm_1007359306_17,166.00000000
osm_1007359306_18,166.00000000
osm_1007359306_19,166.00000000
osm_1007359306_2,166.00000000
osm_1007359306_20,166.00000000
osm_1007359306_21,166.00000000
osm_1007359306_22,166.00000000
osm_1007359306_23,166.00000000
osm_1007359306_24,166.00000000
osm_1007359306_25,166.00000000
osm_1007359306_26,166.00000000
osm_1007359306_27,166.00000000
osm_1007359306_28,166.00000000
osm_1007359306_29,166.00000000
osm_1007359306_3,166.00000000
osm_1007359306_30,166.00000000
osm_1007359306_31,166.00000000
osm_1007359306_32,166.00000000
osm_1007359306_33,166.00000000
osm_1007359306_34,166.00000000
osm_1007359306_4,166.00000000
osm_1007359306_5,166.00000000
osm_1007359306_6,166.00000000
osm_1007359306_7,166.00000000
osm_1007359306_8,166.00000000
osm_1007359306_9,166.00000000
osm_10075146_1,609.00000000
osm_10075146_2,609.00000000
osm_10075146_3,609.00000000
osm_100763317_1,336.00000000
osm_100763317_2,336.00000000
osm_100763317_3,336.00000000
osm_100763317_4,336.00000000
osm_100763317_5,336.00000000
osm_100763317_6,336.00000000
osm_100763317_7,336.00000000
osm_100763338_1,350.00000000
osm_100763338_2,350.00000000
osm_100763344_1,42.00000000
osm_100763344_2,42.00000000
osm_100763344_3,42.00000000
osm_100763344_4,42.00000000
osm_1008299391_1,186.00000000
osm_1008299391_2,186.00000000
osm_1008598506_1,48.00000000
osm_1008598506_2,48.00000000
osm_1008598506_3,48.00000000
osm_1008598508_1,48.00000000
osm_1008598508_2,48.00000000
osm_1008600811_1,610.00000000
osm_1008874880_1,416.00000000
osm_1008874880_2,416.00000000
osm_1008874880_3,416.00000000
osm_1008874880_4,416.00000000
osm_1008875055_1,168.00000000
osm_1008875055_2,168.00000000
osm_1008875055_3,168.00000000
osm_1008875306_1,214.00000000
osm_1008875306_2,214.00000000
osm_1008875306_3,214.00000000
osm_1009124486_1,66.00000000
osm_1009124486_2,66.00000000
osm_1009177396_1,798.00000000
osm_1009188031_1,160.00000000
osm_1009188383_1,12.00000000
osm_1009188383_2,12.00000000
osm_1009188383_3,12.00000000
osm_1009188383_4,12.00000000
osm_1009188383_5,12.00000000
osm_1009188383_6,12.00000000
osm_1009188383_7,12.00000000
osm_1009188383_8,12.00000000
osm_1009201187_1,540.00000000
osm_1009201187_2,540.00000000
osm_1009201187_3,1697.00000000
osm_1009201188_2,12.00000000
osm_1009201188_3,12.00000000
osm_1009201188_4,12.00000000
osm_1009201188_5,12.00000000
osm_1009201188_6,12.00000000
osm_1009201188_7,12.00000000
osm_1009208361_1,3646.00000000
osm_1009210237_1,2098.00000000
osm_1009210239_1,1264.00000000
osm_1009210239_10,1264.00000000
osm_1009210239_11,1264.00000000
osm_1009210239_12,1264.00000000
osm_1009210239_13,1264.00000000
osm_1009210239_2,1264.00000000
osm_1009210239_3,1264.00000000
osm_1009210239_4,1264.00000000
osm_1009210239_5,1264.00000000
osm_1009210239_6,1264.00000000
osm_1009210239_7,1264.00000000
osm_1009210239_8,1264.00000000
osm_1009210239_9,1264.00000000
osm_1009210241_1,2098.00000000
osm_1009210241_10,2098.00000000
osm_1009210241_11,2098.00000000
osm_1009210241_12,2098.00000000
osm_1009210241_13,2098.00000000
osm_1009210241_14,2098.00000000
osm_1009210241_15,2098.00000000
osm_1009210241_16,2098.00000000
osm_1009210241_17,2098.00000000
osm_1009210241_18,2098.00000000
osm_1009210241_19,2098.00000000
osm_1009210241_2,2098.00000000
osm_1009210241_20,2098.00000000
osm_1009210241_21,2098.00000000
osm_1009210241_22,2098.00000000
osm_1009210241_23,2098.00000000
osm_1009210241_24,2098.00000000
osm_1009210241_25,2098.00000000
osm_1009210241_26,2098.00000000
osm_1009210241_27,2098.00000000
osm_1009210241_28,2098.00000000
osm_1009210241_29,2098.00000000
osm_1009210241_3,2098.00000000
osm_1009210241_30,2098.00000000
osm_1009210241_31,2098.00000000
osm_1009210241_32,2098.00000000
osm_1009210241_33,2098.00000000
osm_1009210241_34,2098.00000000
osm_1009210241_35,2098.00000000
osm_1009210241_36,2098.00000000
osm_1009210241_37,2098.00000000
osm_1009210241_38,2098.00000000
osm_1009210241_39,2098.00000000
osm_1009210241_4,2098.00000000
osm_1009210241_40,2098.00000000
osm_1009210241_41,2098.00000000
osm_1009210241_5,2098.00000000
osm_1009210241_6,2098.00000000
osm_1009210241_7,2098.00000000
osm_1009210241_8,2098.00000000
osm_1009210241_9,2098.00000000
osm_1009210243_1,1264.00000000
osm_1009210243_2,1264.00000000
osm_1009210243_3,1264.00000000
osm_1009210243_4,1264.00000000
osm_1009210243_5,1264.00000000
osm_1009210243_6,1264.00000000
osm_1009210243_7,1264.00000000
osm_1009210243_8,1264.00000000
osm_1009210243_9,1264.00000000
osm_1009210244_1,2098.00000000
osm_1009210244_10,2098.00000000
osm_1009210244_11,2098.00000000
osm_1009210244_12,2098.00000000
osm_1009210244_13,2098.00000000
osm_1009210244_14,2098.00000000
osm_1009210244_15,2098.00000000
osm_1009210244_16,2098.00000000
osm_1009210244_17,2098.00000000
osm_1009210244_18,2098.00000000
osm_1009210244_19,2098.00000000
osm_1009210244_2,2098.00000000
osm_1009210244_20,2098.00000000
osm_1009210244_21,2098.00000000
osm_1009210244_22,2098.00000000
osm_1009210244_23,2098.00000000
osm_1009210244_3,2098.00000000
osm_1009210244_4,2098.00000000
osm_1009210244_5,2098.00000000
osm_1009210244_6,2098.00000000
osm_1009210244_7,2098.00000000
osm_1009210244_8,2098.00000000
osm_1009210244_9,2098.00000000
osm_1009210246_1,1174.00000000
osm_1009210246_10,1174.00000000
osm_1009210246_11,1174.00000000
osm_1009210246_2,1174.00000000
osm_1009210246_3,1174.00000000
osm_1009210246_4,1174.00000000
osm_1009210246_5,1174.00000000
osm_1009210246_6,1174.00000000
osm_1009210246_7,1174.00000000
osm_1009210246_8,1174.00000000
osm_1009210246_9,1174.00000000
osm_1009210248_1,2056.00000000
osm_1009210251_1,1174.00000000
osm_1009210251_10,1174.00000000
osm_1009210251_11,1174.00000000
osm_1009210251_12,1174.00000000
osm_1009210251_13,1174.00000000
osm_1009210251_14,1174.00000000
osm_1009210251_15,1174.00000000
osm_1009210251_16,1174.00000000
osm_1009210251_17,1174.00000000
osm_1009210251_18,1174.00000000
osm_1009210251_19,1174.00000000
osm_1009210251_2,1174.00000000
osm_1009210251_20,1174.00000000
osm_1009210251_21,1174.00000000
osm_1009210251_22,1174.00000000
osm_1009210251_23,1174.00000000
osm_1009210251_24,1174.00000000
osm_1009210251_25,1174.00000000
osm_1009210251_26,1174.00000000
osm_1009210251_27,1174.00000000
osm_1009210251_28,1174.00000000
osm_1009210251_29,1174.00000000
osm_1009210251_3,1174.00000000
osm_1009210251_30,1174.00000000
osm_1009210251_31,1174.00000000
osm_1009210251_32,1174.00000000
osm_1009210251_33,1174.00000000
osm_1009210251_34,1174.00000000
osm_1009210251_4,1174.00000000
osm_1009210251_5,1174.00000000
osm_1009210251_6,1174.00000000
osm_1009210251_7,1174.00000000
osm_1009210251_8,1174.00000000
osm_1009210251_9,1174.00000000
osm_1009210253_1,2056.00000000
osm_1009210253_10,2056.00000000
osm_1009210253_11,2056.00000000
osm_1009210253_12,2056.00000000
osm_1009210253_13,2056.00000000
osm_1009210253_14,2056.00000000
osm_1009210253_15,2056.00000000
osm_1009210253_16,2056.00000000
osm_1009210253_17,2056.00000000
osm_1009210253_18,2056.00000000
osm_1009210253_19,2056.00000000
osm_1009210253_2,2056.00000000
osm_1009210253_20,2056.00000000
osm_1009210253_3,2056.00000000
osm_1009210253_4,2056.00000000
osm_1009210253_5,2056.00000000
osm_1009210253_6,2056.00000000
osm_1009210253_7,2056.00000000
osm_1009210253_8,2056.00000000
osm_1009210253_9,2056.00000000
osm_1009210258_1,1174.00000000
osm_1009210258_10,1174.00000000
osm_1009210258_11,1174.00000000
osm_1009210258_12,1174.00000000
osm_1009210258_13,1174.00000000
osm_1009210258_14,1174.00000000
osm_1009210258_15,1174.00000000
osm_1009210258_16,1174.00000000
osm_1009210258_17,1174.00000000
osm_1009210258_18,1174.00000000
osm_1009210258_2,1174.00000000
osm_1009210258_3,1174.00000000
osm_1009210258_4,1174.00000000
osm_1009210258_5,1174.00000000
osm_1009210258_6,1174.00000000
osm_1009210258_7,1174.00000000
osm_1009210258_8,1174.00000000
osm_1009210258_9,1174.00000000
osm_1009210260_1,2056.00000000
osm_1009210260_10,2056.00000000
osm_1009210260_11,2056.00000000
osm_1009210260_12,2056.00000000
osm_1009210260_13,2056.00000000
osm_1009210260_14,2056.00000000
osm_1009210260_15,2056.00000000
osm_1009210260_16,2056.00000000
osm_1009210260_17,2052.00000000
osm_1009210260_18,2052.00000000
osm_1009210260_19,2064.00000000
osm_1009210260_2,2056.00000000
osm_1009210260_3,2056.00000000
osm_1009210260_4,2056.00000000
osm_1009210260_5,2056.00000000
osm_1009210260_6,2056.00000000
osm_1009210260_7,2056.00000000
osm_1009210260_8,2056.00000000
osm_1009210260_9,2056.00000000
osm_1009210262_1,24.00000000
osm_1009210262_10,24.00000000
osm_1009210262_11,24.00000000
osm_1009210262_12,24.00000000
osm_1009210262_13,24.00000000
osm_1009210262_14,24.00000000
osm_1009210262_15,24.00000000
osm_1009210262_16,24.00000000
osm_1009210262_17,24.00000000
osm_1009210262_18,24.00000000
osm_1009210262_19,24.00000000
osm_1009210262_2,24.00000000
osm_1009210262_20,24.00000000
osm_1009210262_21,24.00000000
osm_1009210262_22,24.00000000
osm_1009210262_23,24.00000000
osm_1009210262_24,24.00000000
osm_1009210262_25,24.00000000
osm_1009210262_26,24.00000000
osm_1009210262_27,24.00000000
osm_1009210262_28,24.00000000
osm_1009210262_29,24.00000000
osm_1009210262_3,24.00000000
osm_1009210262_4,24.00000000
osm_1009210262_5,24.00000000
osm_1009210262_6,24.00000000
osm_1009210262_7,24.00000000
osm_1009210262_8,24.00000000
osm_1009210262_9,24.00000000
osm_1009210263_1,24.00000000
osm_1009210263_2,24.00000000
osm_1009210263_3,24.00000000
osm_1009211558_1,2052.00000000
osm_1009211558_10,2052.00000000
osm_1009211558_11,2052.00000000
osm_1009211558_12,2052.00000000
osm_1009211558_13,2052.00000000
osm_1009211558_14,2052.00000000
osm_1009211558_15,2052.00000000
osm_1009211558_16,2052.00000000
osm_1009211558_17,2052.00000000
osm_1009211558_18,2052.00000000
osm_1009211558_19,2052.00000000
osm_1009211558_2,2052.00000000
osm_1009211558_20,2052.00000000
osm_1009211558_21,2052.00000000
osm_1009211558_22,2052.00000000
osm_1009211558_23,2052.00000000
osm_1009211558_24,2052.00000000
osm_1009211558_25,2052.00000000
osm_1009211558_26,2052.00000000
osm_1009211558_27,2052.00000000
osm_1009211558_3,2052.00000000
osm_1009211558_4,2052.00000000
osm_1009211558_5,2052.00000000
osm_1009211558_6,2052.00000000
osm_1009211558_7,2052.00000000
osm_1009211558_8,2052.00000000
osm_1009211558_9,2052.00000000
osm_1009211559_1,195.00000000
osm_1009211559_10,195.00000000
osm_1009211559_11,195.00000000
osm_1009211559_12,195.00000000
osm_1009211559_13,195.00000000
osm_1009211559_14,195.00000000
osm_1009211559_15,195.00000000
osm_1009211559_16,195.00000000
osm_1009211559_17,195.00000000
osm_1009211559_18,195.00000000
osm_1009211559_19,195.00000000
osm_1009211559_2,195.00000000
osm_1009211559_20,195.00000000
osm_1009211559_21,195.00000000
osm_1009211559_22,195.00000000
osm_1009211559_23,195.00000000
osm_1009211559_24,195.00000000
osm_1009211559_3,195.00000000
osm_1009211559_4,195.00000000
osm_1009211559_5,195.00000000
osm_1009211559_6,195.00000000
osm_1009211559_7,195.00000000
osm_1009211559_8,195.00000000
osm_1009211559_9,195.00000000
osm_1009212865_1,4071.00000000
osm_1009212865_2,4071.00000000
osm_1009212865_3,4421.00000000
osm_1009212865_4,4421.00000000
osm_1009212865_5,4421.00000000
osm_1009212867_1,2005.00000000
osm_1009212867_10,2035.00000000
osm_1009212867_11,2035.00000000
osm_1009212867_12,2035.00000000
osm_1009212867_13,2035.00000000
osm_1009212867_14,2035.00000000
osm_1009212867_15,2035.00000000
osm_1009212867_16,2035.00000000
osm_1009212867_17,2035.00000000
osm_1009212867_18,2035.00000000
osm_1009212867_19,2035.00000000
osm_1009212867_2,2005.00000000
osm_1009212867_20,2035.00000000
osm_1009212867_21,2035.00000000
osm_1009212867_22,2035.00000000
osm_1009212867_23,2035.00000000
osm_1009212867_24,2035.00000000
osm_1009212867_25,1869.00000000
osm_1009212867_26,1869.00000000
osm_1009212867_27,1869.00000000
osm_1009212867_28,1869.00000000
osm_1009212867_29,1869.00000000
osm_1009212867_3,2005.00000000
osm_1009212867_30,1869.00000000
osm_1009212867_31,1869.00000000
osm_1009212867_32,1869.00000000
osm_1009212867_33,1869.00000000
osm_1009212867_34,1869.00000000
osm_1009212867_4,2005.00000000
osm_1009212867_5,2005.00000000
osm_1009212867_6,2005.00000000
osm_1009212867_7,2005.00000000
osm_1009212867_8,2035.00000000
osm_1009212867_9,2035.00000000
osm_1009212869_1,632.00000000
osm_1009212872_1,1102.00000000
osm_1009212872_2,1102.00000000
osm_1009212872_3,1102.00000000
osm_1009212872_4,1102.00000000
osm_1009212872_5,1102.00000000
osm_1009212872_6,1102.00000000
osm_1009212872_7,1102.00000000
osm_1009212874_1,315.00000000
osm_1009373099_1,6.00000000
osm_1009373099_2,6.00000000
osm_1009373099_3,6.00000000
osm_1009373099_4,6.00000000
osm_1009373099_5,6.00000000
osm_1009373099_6,6.00000000
osm_1009373099_7,6.00000000
osm_1009373099_8,6.00000000
osm_1009373099_9,6.00000000
osm_100945234_100,6.00000000
osm_100945234_101,6.00000000
osm_100945234_102,6.00000000
osm_100945234_103,6.00000000
osm_100945234_104,6.00000000
osm_100945234_105,6.00000000
osm_100945234_106,6.00000000
osm_100945234_107,6.00000000
osm_100945234_108,6.00000000
osm_100945234_109,6.00000000
osm_100945234_110,6.00000000
osm_100945234_111,6.00000000
osm_100945234_112,6.00000000
osm_100945234_113,6.00000000
osm_100945234_114,6.00000000
osm_100945234_115,6.00000000
osm_100945234_116,6.00000000
osm_100945234_117,6.00000000
osm_100945234_118,6.00000000
osm_100945234_119,6.00000000
osm_100945234_41,6.00000000
osm_100945234_42,6.00000000
osm_100945234_43,6.00000000
osm_100945234_44,6.00000000
osm_100945234_45,6.00000000
osm_100945234_46,6.00000000
osm_100945234_47,6.00000000
osm_100945234_48,6.00000000
osm_100945234_49,6.00000000
osm_100945234_50,6.00000000
osm_100945234_51,6.00000000
osm_100945234_52,6.00000000
osm_100945234_53,6.00000000
osm_100945234_54,6.00000000
osm_100945234_55,6.00000000
osm_100945234_56,6.00000000
osm_100945234_57,6.00000000
osm_100945234_58,6.00000000
osm_100945234_59,6.00000000
osm_100945234_60,6.00000000
osm_100945234_61,6.00000000
osm_100945234_62,6.00000000
osm_100945234_63,6.00000000
osm_100945234_64,6.00000000
osm_100945234_65,6.00000000
osm_100945234_66,6.00000000
osm_100945234_67,6.00000000
osm_100945234_68,6.00000000
osm_100945234_69,6.00000000
osm_100945234_70,6.00000000
osm_100945234_71,6.00000000
osm_100945234_72,6.00000000
osm_100945234_73,6.00000000
osm_100945234_74,6.00000000
osm_100945234_75,6.00000000
osm_100945234_76,6.00000000
osm_100945234_77,6.00000000
osm_100945234_78,6.00000000
osm_100945234_79,6.00000000
osm_100945234_80,6.00000000
osm_100945234_81,6.00000000
osm_100945234_82,6.00000000
osm_100945234_83,6.00000000
osm_100945234_84,6.00000000
osm_100945234_85,6.00000000
osm_100945234_86,6.00000000
osm_100945234_87,6.00000000
osm_100945234_88,6.00000000
osm_100945234_89,6.00000000
osm_100945234_90,6.00000000
osm_100945234_91,6.00000000
osm_100945234_92,6.00000000
osm_100945234_93,6.00000000
osm_100945234_94,6.00000000
osm_100945234_95,6.00000000
osm_100945234_96,6.00000000
osm_100945234_97,6.00000000
osm_100945234_98,6.00000000
osm_100945234_99,6.00000000
osm_100945238_1,102.00000000
osm_100945238_10,102.00000000
osm_100945238_11,102.00000000
osm_100945238_12,102.00000000
osm_100945238_13,102.00000000
osm_100945238_14,90.00000000
osm_100945238_15,90.00000000
osm_100945238_16,90.00000000
osm_100945238_17,90.00000000
osm_100945238_18,90.00000000
osm_100945238_19,90.00000000
osm_100945238_2,102.00000000
osm_100945238_20,90.00000000
osm_100945238_21,90.00000000
osm_100945238_22,90.00000000
osm_100945238_23,90.00000000
osm_100945238_24,90.00000000
osm_100945238_3,102.00000000
osm_100945238_4,102.00000000
osm_100945238_5,102.00000000
osm_100945238_6,102.00000000
osm_100945238_7,102.00000000
osm_100945238_8,102.00000000
osm_100945238_9,102.00000000
osm_100945711_10,704.00000000
osm_1009504249_1,115.00000000
osm_1009504249_2,115.00000000
osm_1009504250_1,15.00000000
osm_1009504251_1,100.00000000
osm_1009763837_1,2982.00000000
osm_1009763837_2,2982.00000000
osm_1009763838_1,8967.00000000
osm_1009763838_2,8967.00000000
osm_1009763839_1,3482.00000000
osm_1009763839_2,3482.00000000
osm_1009763839_3,3482.00000000
osm_1009773782_1,28.00000000
