link_id,volume
osm_100041125_5_fwd,18
osm_100041125_5_rev,144
osm_100041125_6_fwd,18
osm_100041125_6_rev,144
osm_100041125_7_fwd,18
osm_100041125_7_rev,144
osm_100041125_8_fwd,18
osm_100041125_8_rev,144
osm_100041128_1_fwd,28
osm_100041128_2_fwd,28
osm_100041128_3_fwd,28
osm_100041128_4_fwd,28
osm_100041141_10_fwd,30
osm_100041141_10_rev,12
osm_100041141_11_fwd,30
osm_100041141_11_rev,12
osm_100041141_5_fwd,30
osm_100041141_5_rev,12
osm_100041141_6_fwd,30
osm_100041141_6_rev,12
osm_100041141_7_fwd,30
osm_100041141_7_rev,12
osm_100041141_8_fwd,30
osm_100041141_8_rev,12
osm_100041141_9_fwd,30
osm_100041141_9_rev,12
osm_100041157_1_fwd,30
osm_100041157_1_rev,12
osm_100041157_2_fwd,30
osm_100041157_2_rev,12
osm_100041157_3_fwd,30
osm_100041157_3_rev,12
osm_100041166_1_fwd,18
osm_100041166_2_fwd,18
osm_1000423134_10_fwd,12
osm_1000423134_10_rev,54
osm_1000423134_1_fwd,12
osm_1000423134_1_rev,54
osm_1000423134_2_fwd,12
osm_1000423134_2_rev,54
osm_1000423134_3_fwd,12
osm_1000423134_3_rev,54
osm_1000423134_4_fwd,12
osm_1000423134_4_rev,54
osm_1000423134_5_fwd,12
osm_1000423134_5_rev,54
osm_1000423134_6_fwd,12
osm_1000423134_6_rev,54
osm_1000423134_7_fwd,12
osm_1000423134_7_rev,54
osm_1000423134_8_fwd,12
osm_1000423134_8_rev,54
osm_1000423134_9_fwd,12
osm_1000423134_9_rev,54
osm_1000423135_1_fwd,178
osm_1000423135_1_rev,174
osm_1000423135_2_fwd,178
osm_1000423135_2_rev,174
osm_1000423138_1_fwd,48
osm_1000423138_1_rev,72
osm_1000423138_2_fwd,48
osm_1000423138_2_rev,72
osm_1000423139_1_fwd,249
osm_1000423139_1_rev,180
osm_1000423139_2_fwd,249
osm_1000423139_2_rev,180
osm_1000430137_1_fwd,123
osm_1000430137_1_rev,94
osm_1000430137_2_fwd,123
osm_1000430137_2_rev,94
osm_1000430137_3_fwd,123
osm_1000430137_3_rev,94
osm_1000430137_4_fwd,123
osm_1000430137_4_rev,94
osm_1000430140_1_fwd,123
osm_1000430140_1_rev,94
osm_1000430140_2_fwd,123
osm_1000430140_2_rev,94
osm_1000430140_3_fwd,123
osm_1000430140_3_rev,94
osm_1000430140_4_fwd,123
osm_1000430140_4_rev,94
osm_1000430140_5_fwd,123
osm_1000430140_5_rev,94
osm_1000430140_6_fwd,123
osm_1000430140_6_rev,94
osm_1000430140_7_fwd,123
osm_1000430140_7_rev,94
osm_1000443785_1_fwd,60
osm_1000443785_1_rev,72
osm_1000443786_1_fwd,12
osm_1000443786_1_rev,12
osm_1000444433_1_fwd,312
osm_1000444433_1_rev,347
osm_1000444433_2_fwd,312
osm_1000444433_2_rev,347
osm_1000444433_3_fwd,312
osm_1000444433_3_rev,347
osm_1000472412_1_fwd,531
osm_1000472412_1_rev,317
osm_1000472413_1_fwd,114
osm_1000472413_1_rev,102
osm_1000472413_2_fwd,114
osm_1000472413_2_rev,102
osm_1000503220_1_fwd,48
osm_1000503220_1_rev,36
osm_1000503220_2_fwd,288
osm_1000503220_2_rev,404
osm_1000503220_3_fwd,288
osm_1000503220_3_rev,404
osm_1000503220_4_fwd,288
osm_1000503220_4_rev,404
osm_1000751763_1_fwd,100
osm_1000751763_1_rev,66
osm_1000751763_2_fwd,100
osm_1000751763_2_rev,66
osm_1000751763_3_fwd,100
osm_1000751763_3_rev,66
osm_1000843469_1_fwd,137
osm_1000843469_1_rev,180
osm_1000843469_2_fwd,137
osm_1000843469_2_rev,180
osm_1000843469_3_fwd,137
osm_1000843469_3_rev,180
osm_1001006312_1_fwd,54
osm_1001006312_1_rev,60
osm_1001006312_2_fwd,54
osm_1001006312_2_rev,60
osm_1001006684_1_fwd,6
osm_1001006684_1_rev,48
osm_1001006685_1_fwd,6
osm_1001006685_1_rev,48
osm_100102594_13_fwd,12
osm_100102594_13_rev,12
osm_100102594_14_fwd,12
osm_100102594_14_rev,12
osm_100102594_15_fwd,12
osm_100102594_15_rev,12
osm_100102594_16_fwd,12
osm_100102594_16_rev,12
osm_100102594_17_fwd,12
osm_100102594_17_rev,12
osm_100102594_18_fwd,12
osm_100102594_18_rev,12
osm_100102594_19_fwd,12
osm_100102594_19_rev,12
osm_100102644_10_fwd,42
osm_100102644_10_rev,90
osm_100102644_18_fwd,90
osm_100102644_18_rev,42
osm_100102644_19_fwd,90
osm_100102644_19_rev,42
osm_100102644_1_fwd,42
osm_100102644_1_rev,90
osm_100102644_20_fwd,90
osm_100102644_20_rev,42
osm_100102644_21_fwd,90
osm_100102644_21_rev,42
osm_100102644_7_fwd,42
osm_100102644_7_rev,90
osm_100102644_8_fwd,42
osm_100102644_8_rev,90
osm_100102644_9_fwd,42
osm_100102644_9_rev,90
osm_100102656_6_fwd,12
osm_100102656_7_fwd,12
osm_100102656_8_fwd,12
osm_100102656_9_fwd,12
osm_100102699_1_fwd,12
osm_100102699_1_rev,48
osm_100102699_2_fwd,12
osm_100102699_2_rev,48
osm_100102741_1_fwd,12
osm_100102741_1_rev,48
osm_100102741_2_fwd,12
osm_100102741_2_rev,48
osm_100102741_3_fwd,12
osm_100102741_3_rev,48
osm_100102741_4_fwd,12
osm_100102741_4_rev,48
osm_100102741_5_fwd,12
osm_100102741_5_rev,48
osm_100102741_6_fwd,12
osm_100102741_6_rev,48
osm_100102962_1_fwd,122
osm_100102962_1_rev,63
osm_100102962_2_fwd,122
osm_100102962_2_rev,63
osm_100102962_3_fwd,122
osm_100102962_3_rev,63
osm_100102962_4_fwd,122
osm_100102962_4_rev,63
osm_100102986_1_fwd,12
osm_100102986_22_fwd,12
osm_100102986_22_rev,48
osm_100102986_23_fwd,24
osm_100102986_23_rev,60
osm_100102986_24_rev,12
osm_100102986_25_rev,12
osm_100102986_26_rev,12
osm_100102986_27_rev,12
osm_100102986_28_rev,12
osm_100102986_2_fwd,12
osm_100102986_3_fwd,12
osm_100102986_4_fwd,12
osm_100102986_5_fwd,12
osm_100103015_1_fwd,42
osm_100103015_1_rev,90
osm_1001400167_1_fwd,826
osm_1001400167_1_rev,827
osm_1001400167_2_fwd,826
osm_1001400167_2_rev,827
osm_1001400167_3_fwd,826
osm_1001400167_3_rev,827
osm_1001400169_1_fwd,826
osm_1001400169_1_rev,827
osm_1001411340_10_fwd,1644
osm_1001411340_10_rev,1967
osm_1001411340_11_fwd,1644
osm_1001411340_11_rev,1967
osm_1001411340_12_fwd,1902
osm_1001411340_12_rev,2121
osm_1001411340_1_fwd,1644
osm_1001411340_1_rev,1967
osm_1001411340_2_fwd,1644
osm_1001411340_2_rev,1967
osm_1001411340_3_fwd,1644
osm_1001411340_3_rev,1967
osm_1001411340_4_fwd,1644
osm_1001411340_4_rev,1967
osm_1001411340_5_fwd,1644
osm_1001411340_5_rev,1967
osm_1001411340_6_fwd,1644
osm_1001411340_6_rev,1967
osm_1001411340_7_fwd,1644
osm_1001411340_7_rev,1967
osm_1001411340_8_fwd,1644
osm_1001411340_8_rev,1967
osm_1001411340_9_fwd,1644
osm_1001411340_9_rev,1967
osm_1001411341_1_fwd,1902
osm_1001411341_1_rev,2121
osm_1001411341_2_fwd,1902
osm_1001411341_2_rev,2121
osm_1001411341_3_fwd,1902
osm_1001411341_3_rev,2121
osm_1001411341_4_fwd,1902
osm_1001411341_4_rev,2121
osm_1001411341_5_fwd,1902
osm_1001411341_5_rev,2121
osm_1001411341_6_fwd,1902
osm_1001411341_6_rev,2121
osm_1001411341_7_fwd,1902
osm_1001411341_7_rev,2121
osm_1001411341_8_fwd,1902
osm_1001411341_8_rev,2121
osm_1001411341_9_fwd,1902
osm_1001411341_9_rev,2121
osm_1001417302_1_fwd,48
osm_1001417302_1_rev,66
osm_1001417302_2_fwd,48
osm_1001417302_2_rev,66
osm_1001417302_3_fwd,48
osm_1001417302_3_rev,66
osm_1001417302_4_fwd,48
osm_1001417302_4_rev,66
osm_1001417303_1_fwd,48
osm_1001417303_1_rev,66
osm_1001417303_2_fwd,48
osm_1001417303_2_rev,66
osm_1001417303_3_fwd,48
osm_1001417303_3_rev,66
osm_1001429121_1_fwd,208
osm_1001429121_1_rev,88
osm_1001429122_1_fwd,202
osm_1001429122_1_rev,88
osm_1001599203_1_fwd,298
osm_1001599203_1_rev,192
osm_1002165144_1_fwd,3509
osm_1002165144_1_rev,3502
osm_1002165144_2_fwd,3509
osm_1002165144_2_rev,3502
osm_1002165145_1_fwd,504
osm_1002165145_1_rev,608
osm_1002165145_2_fwd,504
osm_1002165145_2_rev,608
osm_1002378369_1_fwd,1476
osm_1002378369_1_rev,1407
osm_1002378369_2_fwd,1476
osm_1002378369_2_rev,1407
osm_1002378369_3_fwd,1476
osm_1002378369_3_rev,1407
osm_1002378369_4_fwd,1476
osm_1002378369_4_rev,1407
osm_1002378369_5_fwd,1476
osm_1002378369_5_rev,1407
osm_1002529198_1_fwd,366
osm_1002529198_1_rev,329
osm_1002529198_2_fwd,366
osm_1002529198_2_rev,329
osm_1002566020_1_fwd,389
osm_1002566020_1_rev,465
osm_1002566020_2_fwd,389
osm_1002566020_2_rev,465
osm_1002570672_10_fwd,1144
osm_1002570672_10_rev,723
osm_1002570672_11_fwd,1144
osm_1002570672_11_rev,723
osm_1002570672_1_fwd,1144
osm_1002570672_1_rev,723
osm_1002570672_2_fwd,1144
osm_1002570672_2_rev,723
osm_1002570672_3_fwd,1144
osm_1002570672_3_rev,723
osm_1002570672_4_fwd,1144
osm_1002570672_4_rev,723
osm_1002570672_5_fwd,1144
osm_1002570672_5_rev,723
osm_1002570672_6_fwd,1144
osm_1002570672_6_rev,723
osm_1002570672_7_fwd,1144
osm_1002570672_7_rev,723
osm_1002570672_8_fwd,1144
osm_1002570672_8_rev,723
osm_1002570672_9_fwd,1144
osm_1002570672_9_rev,723
osm_1002626115_1_fwd,538
osm_1002626115_1_rev,326
osm_1002930442_1_fwd,102
osm_1002930442_1_rev,84
osm_1002930442_2_fwd,102
osm_1002930442_2_rev,84
osm_1002974843_1_fwd,208
osm_1002974843_1_rev,106
osm_1002974843_2_fwd,208
osm_1002974843_2_rev,106
osm_1002974843_3_fwd,208
osm_1002974843_3_rev,106
osm_1003357675_1_rev,12
osm_1003357675_2_rev,12
osm_1003357675_3_rev,12
osm_1003841163_1_fwd,198
osm_1003841163_1_rev,120
osm_1003841163_2_fwd,198
osm_1003841163_2_rev,120
osm_1003841163_3_fwd,198
osm_1003841163_3_rev,120
osm_1003841163_4_fwd,198
osm_1003841163_4_rev,120
osm_1003841163_5_fwd,198
osm_1003841163_5_rev,120
osm_1003841164_1_fwd,198
osm_1003841164_1_rev,120
osm_100385737_1_fwd,4
osm_100385737_1_rev,12
osm_1003906724_1_fwd,6
osm_1003906724_1_rev,18
osm_100397104_1_fwd,192
osm_100397104_1_rev,52
osm_100397104_2_fwd,192
osm_100397104_2_rev,52
osm_100397104_3_fwd,192
osm_100397104_3_rev,52
osm_100397104_4_fwd,192
osm_100397104_4_rev,52
osm_100397104_5_fwd,192
osm_100397104_5_rev,52
osm_100401066_1_fwd,12
osm_100401066_1_rev,100
osm_100401066_2_fwd,12
osm_100401066_2_rev,100
osm_100401066_3_fwd,12
osm_100401066_3_rev,100
osm_1004011268_1_fwd,12
osm_1004011268_1_rev,16
osm_1004215744_1_fwd,66
osm_1004215744_1_rev,52
osm_1004215744_2_fwd,66
osm_1004215744_2_rev,52
osm_1004215744_3_fwd,66
osm_1004215744_3_rev,52
osm_1004215744_4_fwd,66
osm_1004215744_4_rev,52
osm_1004215744_5_fwd,66
osm_1004215744_5_rev,52
osm_1004215744_6_fwd,66
osm_1004215744_6_rev,52
osm_1005293840_1_fwd,12
osm_1005293840_2_fwd,12
osm_1005293840_3_fwd,12
osm_1005293840_4_fwd,12
osm_100553922_10_fwd,2311
osm_100553922_10_rev,2564
osm_100553922_11_fwd,2311
osm_100553922_11_rev,2564
osm_100553922_12_fwd,2311
osm_100553922_12_rev,2564
osm_100553922_13_fwd,2311
osm_100553922_13_rev,2564
osm_100553922_14_fwd,2311
osm_100553922_14_rev,2564
osm_100553922_15_fwd,2311
osm_100553922_15_rev,2564
osm_100553922_16_fwd,2311
osm_100553922_16_rev,2564
osm_100553922_17_fwd,2311
osm_100553922_17_rev,2564
osm_100553922_18_fwd,2311
osm_100553922_18_rev,2564
osm_100553922_1_fwd,2311
osm_100553922_1_rev,2564
osm_100553922_2_fwd,2311
osm_100553922_2_rev,2564
osm_100553922_3_fwd,2311
osm_100553922_3_rev,2564
osm_100553922_4_fwd,2311
osm_100553922_4_rev,2564
osm_100553922_5_fwd,2311
osm_100553922_5_rev,2564
osm_100553922_6_fwd,2311
osm_100553922_6_rev,2564
osm_100553922_7_fwd,2311
osm_100553922_7_rev,2564
osm_100553922_8_fwd,2311
osm_100553922_8_rev,2564
osm_100553922_9_fwd,2311
osm_100553922_9_rev,2564
osm_100553923_1_fwd,2311
osm_100553923_1_rev,2564
osm_100553924_10_fwd,2944
osm_100553924_10_rev,3102
osm_100553924_11_fwd,2944
osm_100553924_11_rev,3102
osm_100553924_12_fwd,2944
osm_100553924_12_rev,3102
osm_100553924_13_fwd,2944
osm_100553924_13_rev,3102
osm_100553924_14_fwd,2944
osm_100553924_14_rev,3102
osm_100553924_15_fwd,2944
osm_100553924_15_rev,3102
osm_100553924_16_fwd,2944
osm_100553924_16_rev,3102
osm_100553924_17_fwd,2944
osm_100553924_17_rev,3102
osm_100553924_18_fwd,2944
osm_100553924_18_rev,3102
osm_100553924_19_fwd,2944
osm_100553924_19_rev,3102
osm_100553924_1_fwd,2944
osm_100553924_1_rev,3102
osm_100553924_20_fwd,2944
osm_100553924_20_rev,3102
osm_100553924_21_fwd,2944
osm_100553924_21_rev,3102
osm_100553924_22_fwd,2944
osm_100553924_22_rev,3102
osm_100553924_23_fwd,2944
osm_100553924_23_rev,3102
osm_100553924_24_fwd,2944
osm_100553924_24_rev,3102
osm_100553924_25_fwd,2944
osm_100553924_25_rev,3102
osm_100553924_26_fwd,2944
osm_100553924_26_rev,3102
osm_100553924_2_fwd,2944
osm_100553924_2_rev,3102
osm_100553924_3_fwd,2944
osm_100553924_3_rev,3102
osm_100553924_4_fwd,2944
osm_100553924_4_rev,3102
osm_100553924_5_fwd,2944
osm_100553924_5_rev,3102
osm_100553924_6_fwd,2944
osm_100553924_6_rev,3102
osm_100553924_7_fwd,2944
osm_100553924_7_rev,3102
osm_100553924_8_fwd,2944
osm_100553924_8_rev,3102
osm_100553924_9_fwd,2944
osm_100553924_9_rev,3102
osm_100553925_1_fwd,2944
osm_100553925_1_rev,3102
osm_1005690325_1_fwd,1071
osm_1005690325_1_rev,1468
osm_1005690325_2_fwd,1071
osm_1005690325_2_rev,1468
osm_1005774232_10_fwd,6
osm_1005774232_11_fwd,6
osm_1005774232_12_fwd,6
osm_1005774232_13_fwd,6
osm_1005774232_14_fwd,6
osm_1005774232_15_fwd,6
osm_1005774232_16_fwd,6
osm_1005774232_17_fwd,6
osm_1005774232_18_fwd,6
osm_1005774232_19_fwd,6
osm_1005774232_1_fwd,6
osm_1005774232_20_fwd,6
osm_1005774232_21_fwd,6
osm_1005774232_22_fwd,6
osm_1005774232_23_fwd,6
osm_1005774232_2_fwd,6
osm_1005774232_3_fwd,6
osm_1005774232_4_fwd,6
osm_1005774232_5_fwd,6
osm_1005774232_6_fwd,6
osm_1005774232_7_fwd,6
osm_1005774232_8_fwd,6
osm_1005774232_9_fwd,6
osm_1005774233_1_fwd,6
osm_1007359306_10_fwd,100
osm_1007359306_10_rev,66
osm_1007359306_11_fwd,100
osm_1007359306_11_rev,66
osm_1007359306_12_fwd,100
osm_1007359306_12_rev,66
osm_1007359306_13_fwd,100
osm_1007359306_13_rev,66
osm_1007359306_14_fwd,100
osm_1007359306_14_rev,66
osm_1007359306_15_fwd,100
osm_1007359306_15_rev,66
osm_1007359306_16_fwd,100
osm_1007359306_16_rev,66
osm_1007359306_17_fwd,100
osm_1007359306_17_rev,66
osm_1007359306_18_fwd,100
osm_1007359306_18_rev,66
osm_1007359306_19_fwd,100
osm_1007359306_19_rev,66
osm_1007359306_1_fwd,100
osm_1007359306_1_rev,66
osm_1007359306_20_fwd,100
osm_1007359306_20_rev,66
osm_1007359306_21_fwd,100
osm_1007359306_21_rev,66
osm_1007359306_22_fwd,100
osm_1007359306_22_rev,66
osm_1007359306_23_fwd,100
osm_1007359306_23_rev,66
osm_1007359306_24_fwd,100
osm_1007359306_24_rev,66
osm_1007359306_25_fwd,100
osm_1007359306_25_rev,66
osm_1007359306_26_fwd,100
osm_1007359306_26_rev,66
osm_1007359306_27_fwd,100
osm_1007359306_27_rev,66
osm_1007359306_28_fwd,100
osm_1007359306_28_rev,66
osm_1007359306_29_fwd,100
osm_1007359306_29_rev,66
osm_1007359306_2_fwd,100
osm_1007359306_2_rev,66
osm_1007359306_30_fwd,100
osm_1007359306_30_rev,66
osm_1007359306_31_fwd,100
osm_1007359306_31_rev,66
osm_1007359306_32_fwd,100
osm_1007359306_32_rev,66
osm_1007359306_33_fwd,100
osm_1007359306_33_rev,66
osm_1007359306_34_fwd,100
osm_1007359306_34_rev,66
osm_1007359306_3_fwd,100
osm_1007359306_3_rev,66
osm_1007359306_4_fwd,100
osm_1007359306_4_rev,66
osm_1007359306_5_fwd,100
osm_1007359306_5_rev,66
osm_1007359306_6_fwd,100
osm_1007359306_6_rev,66
osm_1007359306_7_fwd,100
osm_1007359306_7_rev,66
osm_1007359306_8_fwd,100
osm_1007359306_8_rev,66
osm_1007359306_9_fwd,100
osm_1007359306_9_rev,66
osm_10075146_1_fwd,241
osm_10075146_1_rev,368
osm_10075146_2_fwd,241
osm_10075146_2_rev,368
osm_10075146_3_fwd,241
osm_10075146_3_rev,368
osm_100763317_1_fwd,180
osm_100763317_1_rev,156
osm_100763317_2_fwd,180
osm_100763317_2_rev,156
osm_100763317_3_fwd,180
osm_100763317_3_rev,156
osm_100763317_4_fwd,180
osm_100763317_4_rev,156
osm_100763317_5_fwd,180
osm_100763317_5_rev,156
osm_100763317_6_fwd,180
osm_100763317_6_rev,156
osm_100763317_7_fwd,180
osm_100763317_7_rev,156
osm_100763338_1_fwd,180
osm_100763338_1_rev,170
osm_100763338_2_fwd,180
osm_100763338_2_rev,170
osm_100763344_1_fwd,12
osm_100763344_1_rev,30
osm_100763344_2_fwd,12
osm_100763344_2_rev,30
osm_100763344_3_fwd,12
osm_100763344_3_rev,30
osm_100763344_4_fwd,12
osm_100763344_4_rev,30
osm_1008299391_1_fwd,96
osm_1008299391_1_rev,90
osm_1008299391_2_fwd,96
osm_1008299391_2_rev,90
osm_1008598506_1_fwd,12
osm_1008598506_1_rev,36
osm_1008598506_2_fwd,12
osm_1008598506_2_rev,36
osm_1008598506_3_fwd,12
osm_1008598506_3_rev,36
osm_1008598508_1_fwd,12
osm_1008598508_1_rev,36
osm_1008598508_2_fwd,12
osm_1008598508_2_rev,36
osm_1008600811_1_fwd,282
osm_1008600811_1_rev,328
osm_1008874880_1_fwd,192
osm_1008874880_1_rev,224
osm_1008874880_2_fwd,192
osm_1008874880_2_rev,224
osm_1008874880_3_fwd,192
osm_1008874880_3_rev,224
osm_1008874880_4_fwd,192
osm_1008874880_4_rev,224
osm_1008875055_1_fwd,90
osm_1008875055_1_rev,78
osm_1008875055_2_fwd,90
osm_1008875055_2_rev,78
osm_1008875055_3_fwd,90
osm_1008875055_3_rev,78
osm_1008875306_1_fwd,88
osm_1008875306_1_rev,126
osm_1008875306_2_fwd,88
osm_1008875306_2_rev,126
osm_1008875306_3_fwd,88
osm_1008875306_3_rev,126
osm_1009124486_1_fwd,42
osm_1009124486_1_rev,24
osm_1009124486_2_fwd,42
osm_1009124486_2_rev,24
osm_1009177396_1_fwd,447
osm_1009177396_1_rev,351
osm_1009188031_1_fwd,48
osm_1009188031_1_rev,112
osm_1009188383_1_fwd,12
osm_1009188383_2_fwd,12
osm_1009188383_3_fwd,12
osm_1009188383_4_fwd,12
osm_1009188383_5_fwd,12
osm_1009188383_6_fwd,12
osm_1009188383_7_fwd,12
osm_1009188383_8_fwd,12
osm_1009201187_1_fwd,322
osm_1009201187_1_rev,218
osm_1009201187_2_fwd,322
osm_1009201187_2_rev,218
osm_1009201187_3_fwd,920
osm_1009201187_3_rev,777
osm_1009201188_2_fwd,12
osm_1009201188_3_fwd,12
osm_1009201188_4_fwd,12
osm_1009201188_5_fwd,12
osm_1009201188_6_fwd,12
osm_1009201188_7_fwd,12
osm_1009208361_1_fwd,1831
osm_1009208361_1_rev,1815
osm_1009210237_1_fwd,1200
osm_1009210237_1_rev,898
osm_1009210239_10_fwd,754
osm_1009210239_10_rev,510
osm_1009210239_11_fwd,754
osm_1009210239_11_rev,510
osm_1009210239_12_fwd,754
osm_1009210239_12_rev,510
osm_1009210239_13_fwd,754
osm_1009210239_13_rev,510
osm_1009210239_1_fwd,754
osm_1009210239_1_rev,510
osm_1009210239_2_fwd,754
osm_1009210239_2_rev,510
osm_1009210239_3_fwd,754
osm_1009210239_3_rev,510
osm_1009210239_4_fwd,754
osm_1009210239_4_rev,510
osm_1009210239_5_fwd,754
osm_1009210239_5_rev,510
osm_1009210239_6_fwd,754
osm_1009210239_6_rev,510
osm_1009210239_7_fwd,754
osm_1009210239_7_rev,510
osm_1009210239_8_fwd,754
osm_1009210239_8_rev,510
osm_1009210239_9_fwd,754
osm_1009210239_9_rev,510
osm_1009210241_10_fwd,1200
osm_1009210241_10_rev,898
osm_1009210241_11_fwd,1200
osm_1009210241_11_rev,898
osm_1009210241_12_fwd,1200
osm_1009210241_12_rev,898
osm_1009210241_13_fwd,1200
osm_1009210241_13_rev,898
osm_1009210241_14_fwd,1200
osm_1009210241_14_rev,898
osm_1009210241_15_fwd,1200
osm_1009210241_15_rev,898
osm_1009210241_16_fwd,1200
osm_1009210241_16_rev,898
osm_1009210241_17_fwd,1200
osm_1009210241_17_rev,898
osm_1009210241_18_fwd,1200
osm_1009210241_18_rev,898
osm_1009210241_19_fwd,1200
osm_1009210241_19_rev,898
osm_1009210241_1_fwd,1200
osm_1009210241_1_rev,898
osm_1009210241_20_fwd,1200
osm_1009210241_20_rev,898
osm_1009210241_21_fwd,1200
osm_1009210241_21_rev,898
osm_1009210241_22_fwd,1200
osm_1009210241_22_rev,898
osm_1009210241_23_fwd,1200
osm_1009210241_23_rev,898
osm_1009210241_24_fwd,1200
osm_1009210241_24_rev,898
osm_1009210241_25_fwd,1200
osm_1009210241_25_rev,898
osm_1009210241_26_fwd,1200
osm_1009210241_26_rev,898
osm_1009210241_27_fwd,1200
osm_1009210241_27_rev,898
osm_1009210241_28_fwd,1200
osm_1009210241_28_rev,898
osm_1009210241_29_fwd,1200
osm_1009210241_29_rev,898
osm_1009210241_2_fwd,1200
osm_1009210241_2_rev,898
osm_1009210241_30_fwd,1200
osm_1009210241_30_rev,898
osm_1009210241_31_fwd,1200
osm_1009210241_31_rev,898
osm_1009210241_32_fwd,1200
osm_1009210241_32_rev,898
osm_1009210241_33_fwd,1200
osm_1009210241_33_rev,898
osm_1009210241_34_fwd,1200
osm_1009210241_34_rev,898
osm_1009210241_35_fwd,1200
osm_1009210241_35_rev,898
osm_1009210241_36_fwd,1200
osm_1009210241_36_rev,898
osm_1009210241_37_fwd,1200
osm_1009210241_37_rev,898
osm_1009210241_38_fwd,1200
osm_1009210241_38_rev,898
osm_1009210241_39_fwd,1200
osm_1009210241_39_rev,898
osm_1009210241_3_fwd,1200
osm_1009210241_3_rev,898
osm_1009210241_40_fwd,1200
osm_1009210241_40_rev,898
osm_1009210241_41_fwd,1200
osm_1009210241_41_rev,898
osm_1009210241_4_fwd,1200
osm_1009210241_4_rev,898
osm_1009210241_5_fwd,1200
osm_1009210241_5_rev,898
osm_1009210241_6_fwd,1200
osm_1009210241_6_rev,898
osm_1009210241_7_fwd,1200
osm_1009210241_7_rev,898
osm_1009210241_8_fwd,1200
osm_1009210241_8_rev,898
osm_1009210241_9_fwd,1200
osm_1009210241_9_rev,898
osm_1009210243_1_fwd,754
osm_1009210243_1_rev,510
osm_1009210243_2_fwd,754
osm_1009210243_2_rev,510
osm_1009210243_3_fwd,754
osm_1009210243_3_rev,510
osm_1009210243_4_fwd,754
osm_1009210243_4_rev,510
osm_1009210243_5_fwd,754
osm_1009210243_5_rev,510
osm_1009210243_6_fwd,754
osm_1009210243_6_rev,510
osm_1009210243_7_fwd,754
osm_1009210243_7_rev,510
osm_1009210243_8_fwd,754
osm_1009210243_8_rev,510
osm_1009210243_9_fwd,754
osm_1009210243_9_rev,510
osm_1009210244_10_fwd,1200
osm_1009210244_10_rev,898
osm_1009210244_11_fwd,1200
osm_1009210244_11_rev,898
osm_1009210244_12_fwd,1200
osm_1009210244_12_rev,898
