scenario,source_row,o_tpb_taz,d_tpb_taz,o_activity,d_activity,departure_time_min,travel_mode,vehicle_occupancy,person_weight,vehicle_weight_unscaled,vehicle_weight
synthetic,538,848,1088,16,1,524,4,1,1.00000000,1.00000000,12.00000000
synthetic,550,3100,624,1,8,1118,4,1,1.00000000,1.00000000,12.00000000
synthetic,554,750,702,1,2,823,4,1,1.00000000,1.00000000,12.00000000
synthetic,557,3021,3050,2,1,949,4,1,1.00000000,1.00000000,12.00000000
synthetic,559,3037,1214,1,2,653,4,1,1.00000000,1.00000000,12.00000000
synthetic,568,2878,552,1,16,465,4,2,1.00000000,0.50000000,6.00000000
synthetic,572,3256,3152,1,10,866,4,2,1.00000000,0.50000000,6.00000000
synthetic,573,3158,2933,1,6,1039,4,1,1.00000000,1.00000000,12.00000000
synthetic,574,2923,2918,5,16,810,4,1,1.00000000,1.00000000,12.00000000
synthetic,576,793,790,1,5,1142,4,2,1.00000000,0.50000000,6.00000000
synthetic,579,946,3185,1,16,536,4,2,1.00000000,0.50000000,6.00000000
synthetic,591,3281,2986,1,16,1219,4,1,1.00000000,1.00000000,12.00000000
synthetic,592,475,741,1,5,1077,4,1,1.00000000,1.00000000,12.00000000
synthetic,599,687,662,5,11,1105,4,1,1.00000000,1.00000000,12.00000000
synthetic,600,3378,3378,1,16,567,4,2,1.00000000,0.50000000,6.00000000
synthetic,601,2939,502,16,1,936,4,4,1.00000000,0.25000000,3.00000000
synthetic,602,532,866,9,1,1055,4,2,1.00000000,0.50000000,6.00000000
synthetic,604,3128,2887,1,16,527,4,3,1.00000000,0.33333333,3.99999996
synthetic,616,3008,625,1,16,775,4,2,1.00000000,0.50000000,6.00000000
synthetic,627,691,3024,8,1,992,4,1,1.00000000,1.00000000,12.00000000
synthetic,628,781,915,5,1,758,4,1,1.00000000,1.00000000,12.00000000
synthetic,633,1084,853,1,16,574,5,1,1.00000000,1.00000000,12.00000000
synthetic,634,1222,3099,1,2,449,4,1,1.00000000,1.00000000,12.00000000
synthetic,635,755,466,1,16,591,4,2,1.00000000,0.50000000,6.00000000
synthetic,648,3023,2985,16,1,991,4,1,1.00000000,1.00000000,12.00000000
synthetic,651,637,620,5,5,640,4,1,1.00000000,1.00000000,12.00000000
synthetic,652,3077,686,2,9,656,4,1,1.00000000,1.00000000,12.00000000
synthetic,654,2842,3341,7,5,719,4,2,1.00000000,0.50000000,6.00000000
synthetic,656,1162,3270,1,16,494,4,2,1.00000000,0.50000000,6.00000000
synthetic,657,3069,3087,1,2,582,4,2,1.00000000,0.50000000,6.00000000
synthetic,661,1365,1385,16,6,763,4,1,1.00000000,1.00000000,12.00000000
synthetic,666,2975,2936,1,5,947,4,1,1.00000000,1.00000000,12.00000000
synthetic,672,3089,3072,16,1,700,4,1,1.00000000,1.00000000,12.00000000
synthetic,675,916,3353,4,1,919,4,1,1.00000000,1.00000000,12.00000000
synthetic,678,3258,3281,3,1,822,4,1,1.00000000,1.00000000,12.00000000
synthetic,684,1276,1267,2,1,1233,4,1,1.00000000,1.00000000,12.00000000
synthetic,687,751,902,1,2,537,4,1,1.00000000,1.00000000,12.00000000
synthetic,700,3009,2983,2,5,796,4,1,1.00000000,1.00000000,12.00000000
synthetic,702,1160,3315,16,1,685,4,3,1.00000000,0.33333333,3.99999996
synthetic,709,3004,797,8,1,1201,4,1,1.00000000,1.00000000,12.00000000
synthetic,710,2984,3036,1,16,670,4,1,1.00000000,1.00000000,12.00000000
synthetic,716,625,2999,5,1,1005,4,1,1.00000000,1.00000000,12.00000000
synthetic,718,3096,845,7,1,1096,4,1,1.00000000,1.00000000,12.00000000
synthetic,728,3377,593,16,5,873,4,1,1.00000000,1.00000000,12.00000000
synthetic,739,699,540,1,16,646,5,1,1.00000000,1.00000000,12.00000000
synthetic,748,642,755,16,1,924,4,1,1.00000000,1.00000000,12.00000000
synthetic,755,679,688,18,8,1146,4,2,1.00000000,0.50000000,6.00000000
synthetic,764,3271,3024,7,1,1041,4,2,1.00000000,0.50000000,6.00000000
synthetic,769,1160,2929,1,2,569,4,1,1.00000000,1.00000000,12.00000000
synthetic,770,3174,3245,4,1,854,4,1,1.00000000,1.00000000,12.00000000
synthetic,777,663,566,16,1,1248,4,2,1.00000000,0.50000000,6.00000000
synthetic,782,630,630,1,2,609,4,1,1.00000000,1.00000000,12.00000000
synthetic,786,2992,2990,1,10,547,4,1,1.00000000,1.00000000,12.00000000
synthetic,788,444,662,6,2,741,4,1,1.00000000,1.00000000,12.00000000
synthetic,790,694,560,1,16,811,4,1,1.00000000,1.00000000,12.00000000
synthetic,791,664,1102,16,7,587,4,1,1.00000000,1.00000000,12.00000000
synthetic,797,585,585,5,2,517,4,1,1.00000000,1.00000000,12.00000000
synthetic,809,3072,3128,5,1,905,4,1,1.00000000,1.00000000,12.00000000
synthetic,816,651,722,1,7,630,4,1,1.00000000,1.00000000,12.00000000
synthetic,822,1160,978,1,5,1101,4,1,1.00000000,1.00000000,12.00000000
synthetic,824,3021,413,2,1,1030,4,1,1.00000000,1.00000000,12.00000000
synthetic,826,3102,3034,7,10,816,4,1,1.00000000,1.00000000,12.00000000
synthetic,827,467,703,16,5,1072,4,2,1.00000000,0.50000000,6.00000000
synthetic,832,3045,488,3,1,1226,4,2,1.00000000,0.50000000,6.00000000
synthetic,833,750,750,9,1,933,5,1,1.00000000,1.00000000,12.00000000
synthetic,835,513,418,2,1,965,4,2,1.00000000,0.50000000,6.00000000
synthetic,837,1102,1088,11,1,1061,4,1,1.00000000,1.00000000,12.00000000
synthetic,847,743,687,11,1,1292,4,1,1.00000000,1.00000000,12.00000000
synthetic,848,722,849,10,10,742,4,1,1.00000000,1.00000000,12.00000000
synthetic,855,917,3184,9,5,1117,4,1,1.00000000,1.00000000,12.00000000
synthetic,856,3184,3071,13,1,1138,4,2,1.00000000,0.50000000,6.00000000
synthetic,863,776,586,16,16,919,4,2,1.00000000,0.50000000,6.00000000
synthetic,869,3069,623,1,2,1163,4,1,1.00000000,1.00000000,12.00000000
synthetic,871,974,3034,8,1,1002,4,1,1.00000000,1.00000000,12.00000000
synthetic,872,900,3040,18,1,1072,4,1,1.00000000,1.00000000,12.00000000
synthetic,874,2935,2935,10,5,818,4,1,1.00000000,1.00000000,12.00000000
synthetic,880,3024,3241,10,1,847,4,1,1.00000000,1.00000000,12.00000000
synthetic,881,2977,2969,2,1,1093,4,1,1.00000000,1.00000000,12.00000000
synthetic,883,539,664,7,15,707,4,1,1.00000000,1.00000000,12.00000000
synthetic,884,2991,2991,2,5,960,4,1,1.00000000,1.00000000,12.00000000
synthetic,890,2986,431,1,5,969,4,2,1.00000000,0.50000000,6.00000000
synthetic,894,3045,774,3,1,1132,4,1,1.00000000,1.00000000,12.00000000
synthetic,897,512,2922,1,9,554,4,1,1.00000000,1.00000000,12.00000000
synthetic,899,584,624,5,2,785,4,1,1.00000000,1.00000000,12.00000000
synthetic,900,3338,1152,4,1,750,4,1,1.00000000,1.00000000,12.00000000
synthetic,917,3051,3051,6,11,577,4,1,1.00000000,1.00000000,12.00000000
synthetic,932,1223,428,5,1,821,4,2,1.00000000,0.50000000,6.00000000
synthetic,935,3094,3254,13,6,743,4,1,1.00000000,1.00000000,12.00000000
synthetic,937,3250,3088,1,10,1074,4,1,1.00000000,1.00000000,12.00000000
synthetic,942,3396,1041,1,10,917,4,2,1.00000000,0.50000000,6.00000000
synthetic,947,702,2933,9,1,691,4,1,1.00000000,1.00000000,12.00000000
synthetic,949,3077,3070,7,14,607,4,1,1.00000000,1.00000000,12.00000000
synthetic,955,2911,702,1,16,545,4,1,1.00000000,1.00000000,12.00000000
synthetic,958,3013,694,1,16,572,4,2,1.00000000,0.50000000,6.00000000
synthetic,961,3102,2969,1,7,807,4,1,1.00000000,1.00000000,12.00000000
synthetic,964,3045,3269,1,8,631,4,2,1.00000000,0.50000000,6.00000000
synthetic,970,3072,3077,5,5,864,5,2,1.00000000,0.50000000,6.00000000
synthetic,977,410,488,16,1,738,4,5,1.00000000,0.20000000,2.40000000
synthetic,980,2928,2928,2,1,1153,4,1,1.00000000,1.00000000,12.00000000
synthetic,981,3101,1223,2,8,979,4,1,1.00000000,1.00000000,12.00000000
synthetic,997,2984,2968,1,7,1118,4,2,1.00000000,0.50000000,6.00000000
synthetic,998,513,602,5,5,1067,4,1,1.00000000,1.00000000,12.00000000
synthetic,1009,1399,623,1,2,439,4,1,1.00000000,1.00000000,12.00000000
synthetic,1010,3048,3218,2,1,1101,4,1,1.00000000,1.00000000,12.00000000
synthetic,1025,3096,2996,4,7,675,4,1,1.00000000,1.00000000,12.00000000
synthetic,1038,962,1352,16,16,1086,4,2,1.00000000,0.50000000,6.00000000
synthetic,1040,3189,2926,5,1,759,4,1,1.00000000,1.00000000,12.00000000
synthetic,1044,3102,3036,1,18,964,4,1,1.00000000,1.00000000,12.00000000
synthetic,1051,854,2833,1,11,849,4,1,1.00000000,1.00000000,12.00000000
synthetic,1053,3089,539,4,5,844,4,1,1.00000000,1.00000000,12.00000000
synthetic,1055,654,750,7,2,898,4,1,1.00000000,1.00000000,12.00000000
synthetic,1060,2996,466,1,8,589,4,1,1.00000000,1.00000000,12.00000000
synthetic,1067,2923,963,5,1,686,4,1,1.00000000,1.00000000,12.00000000
synthetic,1070,1218,3191,13,16,1203,4,1,1.00000000,1.00000000,12.00000000
synthetic,1071,2986,2984,2,1,1071,4,1,1.00000000,1.00000000,12.00000000
synthetic,1075,3324,3381,1,2,379,4,1,1.00000000,1.00000000,12.00000000
synthetic,1093,1065,3091,1,2,576,4,1,1.00000000,1.00000000,12.00000000
synthetic,1098,3027,3099,2,1,1136,4,1,1.00000000,1.00000000,12.00000000
synthetic,1101,916,3382,2,1,1025,4,2,1.00000000,0.50000000,6.00000000
synthetic,1104,3091,3091,2,5,601,4,1,1.00000000,1.00000000,12.00000000
synthetic,1106,974,3179,1,5,617,4,1,1.00000000,1.00000000,12.00000000
synthetic,1108,1214,3016,7,1,1013,4,1,1.00000000,1.00000000,12.00000000
synthetic,1110,1148,3248,6,1,1151,4,2,1.00000000,0.50000000,6.00000000
synthetic,1114,917,3382,2,5,977,4,1,1.00000000,1.00000000,12.00000000
synthetic,1116,2840,719,9,1,798,4,1,1.00000000,1.00000000,12.00000000
synthetic,1120,3283,539,1,10,651,4,1,1.00000000,1.00000000,12.00000000
synthetic,1122,3071,1152,1,10,690,4,1,1.00000000,1.00000000,12.00000000
synthetic,1123,2995,3016,7,1,1164,4,1,1.00000000,1.00000000,12.00000000
synthetic,1126,903,903,2,1,705,4,1,1.00000000,1.00000000,12.00000000
synthetic,1129,820,2918,5,1,817,4,3,1.00000000,0.33333333,3.99999996
synthetic,1133,980,466,16,16,846,4,1,1.00000000,1.00000000,12.00000000
synthetic,1137,3101,3111,10,1,1100,4,1,1.00000000,1.00000000,12.00000000
synthetic,1141,687,427,2,16,1057,4,2,1.00000000,0.50000000,6.00000000
synthetic,1143,1297,1267,11,1,1336,4,4,1.00000000,0.25000000,3.00000000
synthetic,1146,2984,492,14,1,1155,4,1,1.00000000,1.00000000,12.00000000
synthetic,1149,3011,3004,1,2,552,4,1,1.00000000,1.00000000,12.00000000
synthetic,1156,3077,3068,2,1,1008,4,1,1.00000000,1.00000000,12.00000000
synthetic,1162,1135,1135,2,5,967,4,1,1.00000000,1.00000000,12.00000000
synthetic,1163,2984,3051,16,1,1041,4,1,1.00000000,1.00000000,12.00000000
synthetic,1165,3046,585,7,8,824,4,1,1.00000000,1.00000000,12.00000000
synthetic,1171,3373,972,16,5,953,4,2,1.00000000,0.50000000,6.00000000
synthetic,1174,3176,411,14,1,894,4,1,1.00000000,1.00000000,12.00000000
synthetic,1183,499,466,8,5,783,4,1,1.00000000,1.00000000,12.00000000
synthetic,1189,545,520,1,18,1139,4,1,1.00000000,1.00000000,12.00000000
synthetic,1199,481,543,2,1,1000,4,1,1.00000000,1.00000000,12.00000000
synthetic,1201,3091,3091,1,5,881,4,2,1.00000000,0.50000000,6.00000000
synthetic,1202,407,2975,11,5,812,4,2,1.00000000,0.50000000,6.00000000
synthetic,1204,3376,663,16,4,805,5,1,1.00000000,1.00000000,12.00000000
synthetic,1207,3376,3096,10,5,779,4,1,1.00000000,1.00000000,12.00000000
synthetic,1208,572,1205,7,1,1058,4,1,1.00000000,1.00000000,12.00000000
synthetic,1209,718,904,1,7,1054,4,2,1.00000000,0.50000000,6.00000000
synthetic,1219,664,1160,1,5,773,4,1,1.00000000,1.00000000,12.00000000
synthetic,1226,3192,3382,1,14,851,4,2,1.00000000,0.50000000,6.00000000
synthetic,1227,493,493,2,2,666,4,1,1.00000000,1.00000000,12.00000000
synthetic,1228,1151,3091,1,2,682,4,1,1.00000000,1.00000000,12.00000000
synthetic,1246,3005,3382,2,2,759,4,1,1.00000000,1.00000000,12.00000000
synthetic,1251,3051,2969,1,16,649,5,1,1.00000000,1.00000000,12.00000000
synthetic,1260,594,3091,1,16,556,4,1,1.00000000,1.00000000,12.00000000
synthetic,1261,2995,3303,1,9,504,4,1,1.00000000,1.00000000,12.00000000
synthetic,1270,3244,3256,6,1,772,4,1,1.00000000,1.00000000,12.00000000
synthetic,1271,704,503,1,2,408,4,1,1.00000000,1.00000000,12.00000000
synthetic,1273,664,664,1,2,483,4,1,1.00000000,1.00000000,12.00000000
synthetic,1274,3179,2975,2,16,982,4,2,1.00000000,0.50000000,6.00000000
synthetic,1280,3377,3050,16,5,1189,4,2,1.00000000,0.50000000,6.00000000
synthetic,1281,504,3302,2,6,656,4,1,1.00000000,1.00000000,12.00000000
synthetic,1284,2965,3241,16,16,989,4,3,1.00000000,0.33333333,3.99999996
synthetic,1292,687,974,13,7,930,4,1,1.00000000,1.00000000,12.00000000
synthetic,1294,3060,3184,1,9,681,5,2,1.00000000,0.50000000,6.00000000
synthetic,1295,3158,3093,1,5,459,4,3,1.00000000,0.33333333,3.99999996
synthetic,1298,2879,3185,16,7,1160,4,2,1.00000000,0.50000000,6.00000000
synthetic,1299,530,512,2,1,740,4,1,1.00000000,1.00000000,12.00000000
synthetic,1304,3050,3096,1,16,930,4,2,1.00000000,0.50000000,6.00000000
synthetic,1305,2995,718,1,2,618,4,1,1.00000000,1.00000000,12.00000000
synthetic,1306,3071,3070,2,2,1081,4,1,1.00000000,1.00000000,12.00000000
synthetic,1307,3272,3254,1,16,566,4,2,1.00000000,0.50000000,6.00000000
synthetic,1311,2969,3027,7,2,1138,4,1,1.00000000,1.00000000,12.00000000
synthetic,1313,3019,3027,7,13,1167,4,1,1.00000000,1.00000000,12.00000000
synthetic,1319,880,633,5,5,897,4,1,1.00000000,1.00000000,12.00000000
synthetic,1320,548,1008,1,13,975,5,1,1.00000000,1.00000000,12.00000000
synthetic,1322,3140,702,1,5,701,4,1,1.00000000,1.00000000,12.00000000
synthetic,1331,3086,3112,5,1,1201,4,3,1.00000000,0.33333333,3.99999996
synthetic,1332,722,3270,3,11,831,4,1,1.00000000,1.00000000,12.00000000
synthetic,1338,664,637,2,1,1002,4,1,1.00000000,1.00000000,12.00000000
synthetic,1355,2837,2920,1,2,505,4,1,1.00000000,1.00000000,12.00000000
synthetic,1359,839,724,1,12,570,4,1,1.00000000,1.00000000,12.00000000
synthetic,1370,662,789,8,5,982,1,1,1.00000000,1.00000000,12.00000000
synthetic,1378,1219,3034,8,5,666,4,1,1.00000000,1.00000000,12.00000000
synthetic,1387,2889,2984,1,16,601,4,1,1.00000000,1.00000000,12.00000000
synthetic,1390,916,980,4,1,925,4,2,1.00000000,0.50000000,6.00000000
synthetic,1398,618,618,1,1,1086,4,1,1.00000000,1.00000000,12.00000000
synthetic,1403,642,624,6,3,751,4,1,1.00000000,1.00000000,12.00000000
synthetic,1404,3052,3027,1,16,962,4,2,1.00000000,0.50000000,6.00000000
synthetic,1408,664,423,2,1,1079,5,1,1.00000000,1.00000000,12.00000000
synthetic,1409,3050,3037,1,7,554,4,2,1.00000000,0.50000000,6.00000000
synthetic,1421,1222,1102,5,5,739,4,1,1.00000000,1.00000000,12.00000000
synthetic,1429,750,2999,7,1,859,4,1,1.00000000,1.00000000,12.00000000
synthetic,1432,719,594,1,16,480,4,1,1.00000000,1.00000000,12.00000000
synthetic,1443,717,540,11,5,888,4,1,1.00000000,1.00000000,12.00000000
synthetic,1444,687,3021,5,8,841,4,1,1.00000000,1.00000000,12.00000000
synthetic,1445,3045,565,2,1,1350,4,1,1.00000000,1.00000000,12.00000000
synthetic,1448,3050,3357,5,1,989,4,2,1.00000000,0.50000000,6.00000000
synthetic,1454,545,669,4,10,886,4,1,1.00000000,1.00000000,12.00000000
synthetic,1456,2977,2984,4,1,808,4,1,1.00000000,1.00000000,12.00000000
synthetic,1458,3269,2986,1,6,311,4,1,1.00000000,1.00000000,12.00000000
synthetic,1460,587,3050,1,5,775,4,2,1.00000000,0.50000000,6.00000000
synthetic,1476,3041,530,1,8,500,4,1,1.00000000,1.00000000,12.00000000
synthetic,1481,702,561,9,5,715,4,1,1.00000000,1.00000000,12.00000000
synthetic,1484,3302,2994,2,5,759,4,1,1.00000000,1.00000000,12.00000000
synthetic,1488,3077,489,1,5,834,4,1,1.00000000,1.00000000,12.00000000
synthetic,1494,3382,3380,5,11,833,4,2,1.00000000,0.50000000,6.00000000
synthetic,1496,3050,3050,1,10,717,4,1,1.00000000,1.00000000,12.00000000
synthetic,1503,974,3024,5,6,617,4,1,1.00000000,1.00000000,12.00000000
synthetic,1506,2951,1160,13,1,931,4,2,1.00000000,0.50000000,6.00000000
synthetic,1507,624,630,5,1,1107,5,1,1.00000000,1.00000000,12.00000000
synthetic,1516,3051,1013,1,16,902,4,1,1.00000000,1.00000000,12.00000000
synthetic,1517,2929,3009,1,2,494,4,1,1.00000000,1.00000000,12.00000000
synthetic,1518,3037,3060,2,16,1155,4,1,1.00000000,1.00000000,12.00000000
synthetic,1523,2984,3091,5,5,930,4,1,1.00000000,1.00000000,12.00000000
synthetic,1526,903,466,1,5,1077,4,3,1.00000000,0.33333333,3.99999996
synthetic,1533,3192,3012,1,2,784,4,1,1.00000000,1.00000000,12.00000000
synthetic,1538,3073,3111,4,8,816,4,1,1.00000000,1.00000000,12.00000000
synthetic,1544,3303,759,16,1,1132,5,1,1.00000000,1.00000000,12.00000000
synthetic,1548,916,736,18,1,1355,4,2,1.00000000,0.50000000,6.00000000
synthetic,1549,3090,3175,2,1,1231,4,1,1.00000000,1.00000000,12.00000000
synthetic,1550,3388,2984,18,2,442,4,1,1.00000000,1.00000000,12.00000000
synthetic,1552,3153,401,13,1,754,4,1,1.00000000,1.00000000,12.00000000
synthetic,1562,1214,3270,5,1,1246,4,1,1.00000000,1.00000000,12.00000000
synthetic,1564,3023,3050,11,1,1092,4,2,1.00000000,0.50000000,6.00000000
synthetic,1567,1251,2935,1,5,938,4,1,1.00000000,1.00000000,12.00000000
synthetic,1568,539,540,16,1,1138,5,1,1.00000000,1.00000000,12.00000000
synthetic,1572,3152,3160,2,1,694,4,1,1.00000000,1.00000000,12.00000000
synthetic,1575,719,407,1,16,500,4,3,1.00000000,0.33333333,3.99999996
synthetic,1577,3175,3091,1,2,381,4,1,1.00000000,1.00000000,12.00000000
